runner,lado,fav,gols,lado_fav,corte,N,perdas,WR,BE,edge_pp,odd_med,ROI,IC_lo,IC_hi,p,dias,N_janabr,ROI_janabr,N_maijul,ROI_maijul,N_agoset,ROI_agoset,BH_passa,decisao
CS_2x0,lay,Todos,Todos,fav casa,Todos,1766,161,90.88335220838051,92.48902496879869,-1.6056727604181642,13.5,-1.7623250623084625,-3.200416712074565,-0.5217319247881269,1.0,36,0,,0,,1766,-1.7623250623084625,False,REPROVA
CS_2x0,lay,Todos,Todos,Todos,TOP 3,107,20,81.30841121495327,88.59837921344327,-7.289967998489999,8.0,-8.409781204512488,-18.596223430244113,0.23995740396143822,1.0,36,0,,0,,107,-8.409781204512488,False,INCONCLUSIVO
CS_2x0,lay,Todos,Todos,Todos,Todos,2293,189,91.75752289576974,93.3512913493282,-1.593768453558475,15.0,-1.728731568649007,-2.838733409786632,-0.6850102420529568,1.0,36,0,,0,,2293,-1.728731568649007,False,REPROVA
CS_1x3,back,fav>1.80,U25>2.20,fav fora,Todos,201,189,5.970149253731338,5.910945282520333,0.05920397121100471,18.0,-7.537313432835827,-56.19295212765958,33.33933080808077,1.0,30,0,,0,,201,-7.537313432835827,False,INCONCLUSIVO
CS_1x3,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,313,302,3.514376996805113,5.316883730998934,-1.8025067341938212,21.0,-33.80990415335463,-73.3024072747403,1.9190894055307328,1.0,32,0,,0,,313,-33.80990415335463,False,INCONCLUSIVO
CS_1x3,back,fav>1.80,U25 1.60-2.20,fav casa,Todos,447,430,3.803131991051456,5.017678337536912,-1.2145463464854567,29.0,-4.576062639821028,-47.73274636714798,40.35510589114436,1.0,32,0,,0,,447,-4.576062639821028,False,INCONCLUSIVO
CS_1x3,back,fav>1.80,U25 1.60-2.20,Todos,Todos,760,732,3.68421052631579,5.1409037166864024,-1.4566931903706128,25.0,-16.615789473684213,-52.518392585125454,16.022387002257528,1.0,33,0,,0,,760,-16.615789473684213,False,INCONCLUSIVO
CS_1x3,back,fav>1.80,Todos,fav fora,Todos,566,541,4.416961130742047,5.494630369446099,-1.0776692387040514,20.0,-19.633392226148413,-55.7263068597004,18.77467846293735,1.0,35,0,,0,,566,-19.633392226148413,False,INCONCLUSIVO
D,lay,Todos,U25 1.60-2.20,fav fora,Todos,384,106,72.39583333333333,73.96331063829273,-1.567477304959397,3.65,-2.1260550960235727,-7.527470683243403,3.4153008661363247,1.0,34,0,,0,,384,-2.1260550960235727,False,INCONCLUSIVO
D,lay,Todos,U25 1.60-2.20,fav casa,Todos,896,237,73.54910714285714,74.68674275397491,-1.137635611117771,3.725,-1.6511972865374196,-4.6887050133375645,1.4179024203329598,1.0,34,0,,0,,896,-1.6511972865374196,False,INCONCLUSIVO
D,lay,Todos,U25 1.60-2.20,Todos,TOP 3,104,31,70.1923076923077,71.40943475187017,-1.2171270595624728,3.35,-1.489268024853131,-15.070685555138413,10.938657262716415,1.0,36,0,,0,,104,-1.489268024853131,False,INCONCLUSIVO
D,lay,Todos,U25 1.60-2.20,Todos,Todos,1280,343,73.203125,74.46971311927024,-1.26658811927024,3.7,-1.7936546293832658,-4.657599371054911,1.089525369836078,1.0,36,0,,0,,1280,-1.7936546293832658,False,INCONCLUSIVO
D,lay,Todos,Todos,fav fora,Todos,765,198,74.11764705882354,75.42529056336397,-1.3076435045404344,3.85,-1.8352158532269995,-6.195936857174119,3.0250663623561045,1.0,36,0,,0,,765,-1.8352158532269995,False,INCONCLUSIVO
D,lay,Todos,Todos,fav casa,Todos,1793,429,76.07361963190185,76.0735685046983,5.112720354860656e-05,3.95,-0.050654247531582014,-2.4803773250821255,2.4888558722890557,1.0,36,0,,0,,1793,-0.050654247531582014,False,INCONCLUSIVO
D,lay,Todos,Todos,Todos,Todos,2558,627,75.4886630179828,75.87969335805215,-0.3910303400693538,3.9,-0.5843483946609784,-2.8472993436767924,1.9054921341743976,1.0,36,0,,0,,2558,-0.5843483946609784,False,INCONCLUSIVO
A,back,fav>1.80,U25>2.20,fav casa,Todos,313,221,29.392971246006393,30.886968705756395,-1.4939974597500016,3.4,-6.510862619808311,-26.36097039473685,12.58582173047092,1.0,35,0,,0,,313,-6.510862619808311,False,INCONCLUSIVO
CS_2x0,lay,fav<=1.40,U25>2.20,fav casa,Todos,135,23,82.96296296296296,90.16243109537612,-7.1994681324131555,9.8,-8.049132115028591,-17.371662621107816,-0.5024046357227139,1.0,29,0,,0,,135,-8.049132115028591,False,REPROVA
CS_2x0,lay,fav<=1.40,U25>2.20,Todos,Todos,135,23,82.96296296296296,90.16243109537612,-7.1994681324131555,9.8,-8.049132115028591,-17.371662621107816,-0.5024046357227139,1.0,29,0,,0,,135,-8.049132115028591,False,REPROVA
CS_2x0,lay,fav<=1.40,Todos,fav casa,Todos,157,29,81.52866242038218,89.75294896293182,-8.224286542549653,9.4,-9.23731904093816,-18.085265174274316,-1.4278770743389726,1.0,30,0,,0,,157,-9.23731904093816,False,REPROVA
CS_2x0,lay,fav<=1.40,Todos,Todos,Todos,157,29,81.52866242038218,89.75294896293182,-8.224286542549653,9.4,-9.23731904093816,-18.085265174274316,-1.4278770743389726,1.0,30,0,,0,,157,-9.23731904093816,False,REPROVA
CS_2x0,lay,Todos,U25>2.20,fav casa,Todos,689,56,91.8722786647315,92.74758838496113,-0.8753097202296334,14.0,-1.012898368025078,-3.2971338319389307,1.0517106997249213,1.0,35,0,,0,,689,-1.012898368025078,False,INCONCLUSIVO
CS_2x0,lay,Todos,U25>2.20,Todos,TOP 3,100,19,81.0,89.90851471760718,-8.908514717607174,9.3,-10.117875241907269,-21.1800176846494,-0.6924502186405763,1.0,35,0,,0,,100,-10.117875241907269,False,REPROVA
CS_2x0,lay,Todos,U25>2.20,Todos,Todos,869,61,92.98043728423475,93.54289316715722,-0.5624558829224635,15.5,-0.6642027181590721,-2.6257798071720093,1.0310732212708498,1.0,35,0,,0,,869,-0.6642027181590721,False,INCONCLUSIVO
CS_2x0,lay,Todos,U25 1.60-2.20,fav fora,Todos,294,20,93.19727891156462,96.1198712153287,-2.922592303764071,24.0,-3.0441115058007417,-5.378397877735317,-0.527378575441975,1.0,33,0,,0,,294,-3.0441115058007417,False,REPROVA
CS_2x0,lay,Todos,U25 1.60-2.20,fav casa,Todos,878,79,91.00227790432803,92.28695248712636,-1.2846745827983286,13.0,-1.3976245736428097,-2.9155570127363224,0.09944850577255818,1.0,34,0,,0,,878,-1.3976245736428097,False,INCONCLUSIVO
CS_2x0,lay,Todos,U25 1.60-2.20,Todos,TOP 3,102,18,82.35294117647058,89.12194351879613,-6.769002342325548,8.4,-7.64909401233603,-16.402058628627383,0.40066410092172805,1.0,35,0,,0,,102,-7.64909401233603,False,INCONCLUSIVO
CS_2x0,lay,Todos,U25 1.60-2.20,Todos,Todos,1172,99,91.55290102389078,93.2484525776481,-1.695551553757313,15.0,-1.8106511590134853,-3.1427072001739975,-0.4864432387114418,1.0,35,0,,0,,1172,-1.8106511590134853,False,REPROVA
CS_2x0,back,Todos,Todos,Todos,Todos,2444,2254,7.774140752864156,8.494371695935596,-0.7202309430714413,13.0,-10.542962356792147,-21.81615862218087,2.7816628824022764,1.0,36,0,,0,,2444,-10.542962356792147,False,INCONCLUSIVO
CS_2x0,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,290,20,93.10344827586206,96.09958396038282,-2.996135684520751,24.0,-3.120151870967854,-5.525972030777605,-0.5635826518652209,1.0,33,0,,0,,290,-3.120151870967854,False,REPROVA
CS_2x0,lay,fav>1.80,U25 1.60-2.20,fav casa,Todos,637,51,91.99372056514915,93.27804441359677,-1.2843238484476327,14.5,-1.368581331598612,-3.111913566697543,0.0903517342737381,1.0,33,0,,0,,637,-1.368581331598612,False,INCONCLUSIVO
CS_2x0,lay,fav>1.80,U25 1.60-2.20,Todos,Todos,927,71,92.34088457389429,94.16072668821161,-1.8198421143173271,16.5,-1.9165375952632082,-3.2864414410291816,-0.6042362129825252,1.0,35,0,,0,,927,-1.9165375952632082,False,REPROVA
CS_2x0,lay,fav>1.80,U25<=1.60,fav casa,Todos,177,24,86.4406779661017,92.95622514717365,-6.515547181071957,13.5,-7.034107437326298,-13.324999642657243,-1.431491768769384,1.0,33,0,,0,,177,-7.034107437326298,False,REPROVA
CS_2x0,lay,fav>1.80,U25<=1.60,Todos,Todos,230,27,88.26086956521739,93.5965952949253,-5.335725729707896,15.0,-5.749906408981781,-10.769663513240408,-1.360422365030091,1.0,33,0,,0,,230,-5.749906408981781,False,REPROVA
CS_2x0,lay,fav>1.80,Todos,fav fora,Todos,522,28,94.6360153256705,96.22779339613233,-1.5917780704618356,25.0,-1.6552233413536122,-3.325357352179569,0.046800155608030296,1.0,36,0,,0,,522,-1.6552233413536122,False,INCONCLUSIVO
CS_2x0,lay,fav>1.80,Todos,fav casa,TOP 3,104,14,86.53846153846155,91.51087196003897,-4.972410421577433,11.0,-5.479575379292376,-15.61880953296884,2.651692279343545,1.0,36,0,,0,,104,-5.479575379292376,False,INCONCLUSIVO
CS_2x0,lay,fav>1.80,Todos,fav casa,Todos,1123,90,91.98575244879787,93.54416061283179,-1.558408164033931,15.0,-1.6714015160631943,-3.172539631160304,-0.35209650453159946,1.0,36,0,,0,,1123,-1.6714015160631943,False,REPROVA
CS_2x0,lay,fav>1.80,Todos,Todos,TOP 3,107,14,86.91588785046729,91.62253148598734,-4.706643635520047,11.0,-5.193506683398215,-15.14734619226723,2.7378900183342156,1.0,36,0,,0,,107,-5.193506683398215,False,INCONCLUSIVO
CS_2x0,lay,fav>1.80,Todos,Todos,Todos,1645,118,92.82674772036475,94.39574499756304,-1.5689972771982919,17.0,-1.6662677730854423,-2.72972341656068,-0.6930292371765716,1.0,36,0,,0,,1645,-1.6662677730854423,False,REPROVA
A,back,fav>1.80,U25>2.20,Todos,Todos,518,327,36.87258687258688,37.234049494923596,-0.36146262233672233,2.84,-2.200868725868729,-13.059627144002143,8.793512397956144,1.0,35,0,,0,,518,-2.200868725868729,False,INCONCLUSIVO
A,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,323,195,39.628482972136226,44.61878720187721,-4.990304229740983,2.34,-10.97151702786378,-21.505792755125455,1.0888915043289955,1.0,33,0,,0,,323,-10.97151702786378,False,INCONCLUSIVO
A,back,fav>1.80,U25 1.60-2.20,Todos,TOP 3,100,57,43.00000000000001,45.941523597163055,-2.941523597163048,2.14,-5.339000000000003,-26.1926213592233,15.842973289596957,1.0,35,0,,0,,100,-5.339000000000003,False,INCONCLUSIVO
A,back,fav>1.80,U25 1.60-2.20,Todos,Todos,976,660,32.377049180327866,34.172401852442825,-1.7953526721149582,3.15,-3.591393442622955,-9.335959721642473,2.639618620562124,1.0,35,0,,0,,976,-3.591393442622955,False,INCONCLUSIVO
A,back,fav>1.80,U25<=1.60,Todos,Todos,252,176,30.15873015873016,30.62348907436503,-0.4647589156348664,3.5,-0.8569444444444478,-24.78035216346154,19.82752066016623,1.0,33,0,,0,,252,-0.8569444444444478,False,INCONCLUSIVO
A,back,fav>1.80,Todos,fav fora,Todos,592,340,42.567567567567565,44.9999598377295,-2.4323922701619316,2.32,-4.856672297297301,-12.151476663183562,3.483445288161987,1.0,36,0,,0,,592,-4.856672297297301,False,INCONCLUSIVO
A,back,fav>1.80,Todos,fav casa,TOP 3,106,70,33.9622641509434,36.09304943811659,-2.130785287173187,2.8099999999999996,-7.666509433962265,-30.681529524807832,14.70429398148145,1.0,36,0,,0,,106,-7.666509433962265,False,INCONCLUSIVO
A,back,fav>1.80,Todos,fav casa,Todos,1154,823,28.682842287694974,29.21719659372508,-0.5343543060301048,3.55,-1.7210138648180286,-9.332146723513482,5.634031331747916,1.0,36,0,,0,,1154,-1.7210138648180286,False,INCONCLUSIVO
A,back,fav>1.80,Todos,Todos,Todos,1746,1163,33.39060710194731,34.56851150807251,-1.1779044061251964,3.1,-2.784192439862546,-8.343847681096014,2.7173384397846183,1.0,36,0,,0,,1746,-2.784192439862546,False,INCONCLUSIVO
A,back,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,217,180,17.050691244239637,16.670954523859667,0.37973672037996953,6.4,-1.652073732718901,-30.914259458391857,24.385953413054303,1.0,30,0,,0,,217,-1.652073732718901,False,INCONCLUSIVO
CS_2x0,back,Todos,U25>2.20,fav fora,Todos,248,241,2.822580645161288,4.892721900529048,-2.07014125536776,23.0,-23.05443548387097,-73.94174990395697,33.630801777324926,1.0,29,0,,0,,248,-23.05443548387097,False,INCONCLUSIVO
CS_2x0,back,Todos,U25>2.20,fav casa,Todos,695,639,8.057553956834528,9.205799926552237,-1.148245969717708,12.0,-19.605755395683456,-37.72432235630157,-0.3497105662947335,1.0,35,0,,0,,695,-19.605755395683456,False,REPROVA
CS_2x0,back,Todos,U25>2.20,Todos,Todos,943,880,6.6808059384941725,8.07150156976141,-1.3906956312672372,13.5,-20.51272534464475,-37.136785714285715,-0.8635486577181368,1.0,35,0,,0,,943,-20.51272534464475,False,REPROVA
CS_2x0,back,Todos,U25 1.60-2.20,fav fora,Todos,358,339,5.307262569832405,5.56673922371475,-0.259476653882345,20.0,-7.786312849162015,-40.72406772954802,24.849307164991387,1.0,34,0,,0,,358,-7.786312849162015,False,INCONCLUSIVO
CS_2x0,back,Todos,U25 1.60-2.20,fav casa,Todos,882,802,9.0702947845805,9.948512639381187,-0.8782178548006849,11.0,-8.542517006802727,-21.59934737441201,5.831787170639884,1.0,34,0,,0,,882,-8.542517006802727,False,INCONCLUSIVO
CS_2x0,back,Todos,U25 1.60-2.20,Todos,Todos,1240,1141,7.983870967741935,8.683452250019425,-0.6995812822774894,12.5,-8.324193548387102,-22.55614138079772,5.721630371618669,1.0,36,0,,0,,1240,-8.324193548387102,False,INCONCLUSIVO
CS_2x0,back,Todos,Todos,fav fora,Todos,664,635,4.367469879518071,5.363079320015469,-0.9956094404973983,20.5,-13.652108433734941,-39.864347826086956,13.26796820050114,1.0,36,0,,0,,664,-13.652108433734941,False,INCONCLUSIVO
CS_2x0,back,Todos,Todos,fav casa,Todos,1780,1619,9.044943820224717,9.662449301335014,-0.6175054811102989,11.5,-9.383146067415735,-20.946210210179935,4.235615328300268,1.0,36,0,,0,,1780,-9.383146067415735,False,INCONCLUSIVO
A,back,fav1.40-1.80,Todos,fav casa,Todos,488,402,17.622950819672134,17.358749520975312,0.26420129869682285,6.0,-0.9748975409836139,-18.84400270422223,18.13564052565562,1.0,35,0,,0,,488,-0.9748975409836139,False,INCONCLUSIVO
A,back,Todos,U25 1.60-2.20,fav fora,Todos,374,211,43.582887700534755,46.871486857537874,-3.2885991570031194,2.2699999999999996,-7.746122994652409,-18.231170383251502,3.5102036374100893,1.0,34,0,,0,,374,-7.746122994652409,False,INCONCLUSIVO
A,back,Todos,U25 1.60-2.20,fav casa,Todos,874,649,25.74370709382151,25.85847025537745,-0.1147631615559419,3.95,-0.8236842105263207,-9.870602913168511,7.66580341747016,1.0,34,0,,0,,874,-0.8236842105263207,False,INCONCLUSIVO
A,back,Todos,U25 1.60-2.20,Todos,TOP 3,104,52,50.0,49.44704919437824,0.5529508056217602,2.04,-0.07019230769230808,-19.126856250000003,18.223262499999986,1.0,36,0,,0,,104,-0.07019230769230808,False,INCONCLUSIVO
A,back,Todos,U25 1.60-2.20,Todos,Todos,1248,860,31.08974358974359,32.15564029480694,-1.0658967050633517,3.35,-2.8981971153846198,-9.458899438349844,2.9311488876873426,1.0,36,0,,0,,1248,-2.8981971153846198,False,INCONCLUSIVO
A,back,Todos,U25<=1.60,fav casa,Todos,213,159,25.352112676056336,26.173805608289364,-0.8216929322330258,3.95,-4.1561032863849805,-28.24686987704918,19.029196260568856,1.0,34,0,,0,,213,-4.1561032863849805,False,INCONCLUSIVO
A,back,Todos,U25<=1.60,Todos,Todos,279,198,29.032258064516125,29.780029606589487,-0.747771542073361,3.55,-3.5586021505376384,-24.19732711958023,16.02392096048862,1.0,35,0,,0,,279,-3.5586021505376384,False,INCONCLUSIVO
A,back,Todos,Todos,fav fora,Todos,718,380,47.07520891364902,47.94486102228114,-0.869652108632113,2.24,-2.185793871866298,-9.221187256817064,5.712778043683926,1.0,36,0,,0,,718,-2.185793871866298,False,INCONCLUSIVO
A,back,Todos,Todos,fav casa,TOP 3,106,70,33.9622641509434,36.284298545835256,-2.322034394891853,2.8,-7.666509433962265,-30.681529524807832,14.70429398148145,1.0,36,0,,0,,106,-7.666509433962265,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,Todos,fav fora,Todos,573,545,4.88656195462478,5.338613179120964,-0.45205122449618396,20.0,-6.579406631762653,-33.53812080536912,22.658487060097933,1.0,36,0,,0,,573,-6.579406631762653,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,Todos,fav casa,Todos,1135,1045,7.929515418502198,8.425583970118698,-0.4960685516165006,13.0,-7.8762114537445,-22.49675996061203,8.091711309523792,1.0,36,0,,0,,1135,-7.8762114537445,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,Todos,Todos,TOP 3,107,96,10.280373831775702,11.375737534381987,-1.0953637026062848,9.4,-2.976635514018689,-59.54729685877466,68.24883177570094,1.0,36,0,,0,,107,-2.976635514018689,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,Todos,Todos,Todos,1708,1590,6.908665105386413,7.389966719977187,-0.48130161459077336,14.5,-7.441159250585483,-19.30369174677071,6.079651577474926,1.0,36,0,,0,,1708,-7.441159250585483,False,INCONCLUSIVO
CS_2x0,back,fav1.40-1.80,U25>2.20,fav casa,Todos,247,229,7.287449392712553,10.02134562837505,-2.733896235662497,10.5,-31.904858299595144,-59.052641452888984,-5.694855366981886,1.0,33,0,,0,,247,-31.904858299595144,False,REPROVA
CS_2x0,back,fav1.40-1.80,U25>2.20,Todos,Todos,283,264,6.7137809187279185,9.37658448226849,-2.662803563540571,10.5,-27.121908127208478,-63.50030809859155,22.27193881386081,1.0,33,0,,0,,283,-27.121908127208478,False,INCONCLUSIVO
CS_2x0,back,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,218,196,10.09174311926605,12.822546201744863,-2.730803082478814,8.2,-24.802752293577985,-51.14932147795608,1.8444880457380075,1.0,30,0,,0,,218,-24.802752293577985,False,INCONCLUSIVO
CS_2x0,back,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,255,233,8.62745098039216,11.624560830957275,-2.997109850565116,8.6,-35.713725490196076,-58.682955929622736,-11.787911810772796,1.0,31,0,,0,,255,-35.713725490196076,False,REPROVA
CS_2x0,back,fav1.40-1.80,Todos,fav casa,Todos,486,444,8.64197530864198,11.472495898120759,-2.8305205894787786,9.2,-28.591563786008233,-47.84030166032751,-9.942205855678047,1.0,35,0,,0,,486,-28.591563786008233,False,REPROVA
CS_2x0,back,fav1.40-1.80,Todos,Todos,TOP 3,101,91,9.9009900990099,13.721347451089901,-3.8203573520800034,7.4,-33.66336633663367,-70.62896825396825,9.494724702380925,1.0,36,0,,0,,101,-33.66336633663367,False,INCONCLUSIVO
CS_2x0,back,fav1.40-1.80,Todos,Todos,Todos,560,517,7.6785714285714235,10.610427376152362,-2.9318559475809387,9.4,-31.233035714285712,-54.765841584158416,-4.390020335942957,1.0,36,0,,0,,560,-31.233035714285712,False,REPROVA
CS_2x1,lay,Todos,U25 1.60-2.20,fav casa,Todos,881,90,89.78433598183881,91.47959059353235,-1.6952546116935419,11.0,-1.8480983836227605,-3.707793071721187,0.2665575170394352,1.0,34,0,,0,,881,-1.8480983836227605,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25 1.60-2.20,Todos,TOP 3,104,10,90.38461538461539,90.65195874411607,-0.26734335950069354,9.8,-0.29874628096568506,-6.089722219683143,5.00687608819422,1.0,36,0,,0,,104,-0.29874628096568506,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25 1.60-2.20,Todos,Todos,1253,117,90.66241021548285,92.26056976508728,-1.5981595496044387,12.0,-1.7336554139545406,-3.4040835326684906,0.024676070897166964,1.0,36,0,,0,,1253,-1.7336554139545406,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25<=1.60,fav casa,Todos,199,19,90.45226130653266,92.80523763092111,-2.352976324388445,13.0,-2.56393236353771,-6.359369001678365,1.0896202894804343,1.0,33,0,,0,,199,-2.56393236353771,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25<=1.60,Todos,Todos,257,24,90.6614785992218,93.17428536066261,-2.5128067614408223,14.0,-2.7213793911663675,-5.687393192358683,0.28407254870663673,1.0,34,0,,0,,257,-2.7213793911663675,False,INCONCLUSIVO
CS_2x1,lay,Todos,Todos,fav fora,Todos,728,49,93.26923076923077,94.2677683560976,-0.9985375868668322,16.0,-1.0704342581951831,-2.944567527545535,0.6552379981574198,1.0,36,0,,0,,728,-1.0704342581951831,False,INCONCLUSIVO
CS_2x1,lay,Todos,Todos,fav casa,Todos,1773,170,90.4117315284828,91.6134063902341,-1.2016748617513007,11.5,-1.306444582640296,-2.672975445589959,-0.0724099746245882,1.0,36,0,,0,,1773,-1.306444582640296,False,REPROVA
CS_2x1,lay,Todos,Todos,Todos,Todos,2501,219,91.24350259896042,92.38604753823437,-1.1425449392739484,12.0,-1.2377458556526741,-2.3105162649408357,-0.16134733524741487,1.0,36,0,,0,,2501,-1.2377458556526741,False,REPROVA
CS_2x0,back,fav>1.80,U25>2.20,fav fora,Todos,199,193,3.015075376884424,4.764470822121996,-1.749395445237572,23.0,-23.228643216080407,-81.10415704091587,46.15626240571643,1.0,29,0,,0,,199,-23.228643216080407,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,U25>2.20,fav casa,Todos,312,297,4.807692307692313,7.181071674891373,-2.3733793671990604,15.0,-33.838141025641036,-61.9850125322801,0.684166972308788,1.0,35,0,,0,,312,-33.838141025641036,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,U25>2.20,Todos,Todos,511,490,4.109589041095896,6.239968798763964,-2.1303797576680674,17.0,-29.70645792563601,-53.36606610747897,2.4465223304655175,1.0,35,0,,0,,511,-29.70645792563601,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,U25 1.60-2.20,fav casa,Todos,642,590,8.09968847352025,8.748301139300443,-0.6486126657801933,12.5,-5.5272585669781975,-21.29101586870215,11.97721128165815,1.0,33,0,,0,,642,-5.5272585669781975,False,INCONCLUSIVO
CS_2x0,back,fav>1.80,U25 1.60-2.20,Todos,Todos,959,888,7.403545359749741,7.707471679215115,-0.3039263194653738,13.5,-2.3315954118873874,-18.542393535724962,14.60063839880158,1.0,35,0,,0,,959,-2.3315954118873874,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,U25>2.20,Todos,Todos,331,27,91.8429003021148,92.14326853233803,-0.3003682302232247,10.5,-0.32586548370898916,-3.5918234508583105,2.584714447624608,1.0,33,0,,0,,331,-0.32586548370898916,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,219,23,89.49771689497716,90.78700698675644,-1.2892900917792716,10.5,-1.4206967304122802,-5.592481197384543,2.981167595919012,1.0,30,0,,0,,219,-1.4206967304122802,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,273,25,90.84249084249085,91.84450358662406,-1.0020127441332183,10.5,-1.1080722546273167,-4.938149811883921,2.781873883496194,1.0,31,0,,0,,273,-1.1080722546273167,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,Todos,fav fora,Todos,140,6,95.71428571428572,95.9634061544574,-0.24912044017167956,23.0,-0.26918393925851336,-4.019985980781071,3.482645872141614,1.0,26,0,,0,,140,-0.26918393925851336,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,Todos,fav casa,Todos,487,53,89.11704312114989,90.88268913865889,-1.7656460175089927,10.5,-1.9317670414611707,-4.426058215512186,0.5997920257623671,1.0,35,0,,0,,487,-1.9317670414611707,False,INCONCLUSIVO
CS_2x1,lay,fav1.40-1.80,Todos,Todos,Todos,627,59,90.59011164274322,92.01713950901262,-1.4270278662694036,10.5,-1.5605363647333057,-3.711433523984601,0.7354558267407602,1.0,36,0,,0,,627,-1.5605363647333057,False,INCONCLUSIVO
CS_2x1,lay,fav<=1.40,U25>2.20,fav casa,Todos,135,11,91.85185185185185,91.88797055339144,-0.03611870153958918,11.5,-0.012390581435723955,-5.680667812009807,4.676884736228196,1.0,29,0,,0,,135,-0.012390581435723955,False,INCONCLUSIVO
CS_2x1,lay,fav<=1.40,Todos,fav casa,Todos,157,14,91.0828025477707,91.83372834458146,-0.750925796810753,11.5,-0.7980452223557086,-6.995484650905816,4.46127046082319,1.0,30,0,,0,,157,-0.7980452223557086,False,INCONCLUSIVO
CS_2x1,lay,fav<=1.40,Todos,Todos,Todos,170,14,91.76470588235294,92.25424171273909,-0.48953583038614523,11.5,-0.527433124419678,-6.2427014740308024,4.334992689620795,1.0,30,0,,0,,170,-0.527433124419678,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25>2.20,fav fora,Todos,298,17,94.29530201342283,94.43091178305268,-0.13560976962985194,16.5,-0.15439133915085299,-3.404835498311196,2.870138924650775,1.0,30,0,,0,,298,-0.15439133915085299,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25>2.20,fav casa,Todos,693,61,91.1976911976912,91.44128128200546,-0.2435900843142602,11.0,-0.25675184517400973,-2.8832231296760544,2.1477596934986045,1.0,35,0,,0,,693,-0.25675184517400973,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25>2.20,Todos,TOP 3,100,10,90.0,90.49289608508232,-0.4928960850823172,9.8,-0.5387624107727015,-7.519629942540464,5.331345608102031,1.0,35,0,,0,,100,-0.5387624107727015,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25>2.20,Todos,Todos,991,78,92.12916246215943,92.34028217939402,-0.211119717234598,12.0,-0.22597139028510868,-2.233066397003021,1.5699170548727954,1.0,35,0,,0,,991,-0.22597139028510868,False,INCONCLUSIVO
CS_2x1,lay,Todos,U25 1.60-2.20,fav fora,Todos,372,27,92.74193548387096,94.11014678159236,-1.3682112977214,15.5,-1.4626224669714702,-4.207700234861419,1.1827967670928201,1.0,34,0,,0,,372,-1.4626224669714702,False,INCONCLUSIVO
CS_2x1,back,Todos,Todos,Todos,TOP 3,108,102,5.555555555555558,12.53049721342906,-6.974941657873501,8.8,-54.50925925925927,-85.65740740740742,-17.68518518518519,1.0,36,0,,0,,108,-54.50925925925927,False,REPROVA
CS_2x1,back,Todos,Todos,Todos,Todos,2534,2317,8.563535911602205,9.704236685568498,-1.140700773966294,10.0,-12.515982636148387,-22.64649913255984,-2.501680417634509,1.0,36,0,,0,,2534,-12.515982636148387,False,REPROVA
CS_2x1,lay,fav>1.80,U25>2.20,fav fora,Todos,201,13,93.53233830845771,93.65780333339298,-0.12546502493526734,14.5,-0.14392660255224146,-3.7199972133674604,3.1781302490717485,1.0,30,0,,0,,201,-0.14392660255224146,False,INCONCLUSIVO
CS_2x1,lay,fav>1.80,U25>2.20,fav casa,Todos,312,27,91.34615384615384,91.70512675424305,-0.3589729080892057,11.5,-0.38034541147643497,-4.040667065956463,3.0503134719500546,1.0,35,0,,0,,312,-0.38034541147643497,False,INCONCLUSIVO
CS_2x1,lay,fav>1.80,U25>2.20,Todos,Todos,513,40,92.20272904483431,92.4702105601088,-0.2674815152744814,12.5,-0.28771348049444107,-2.9411440294139517,2.1041018310134505,1.0,35,0,,0,,513,-0.28771348049444107,False,INCONCLUSIVO
CS_2x1,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,317,25,92.11356466876973,93.7544404611017,-1.640875792331975,15.0,-1.751294364657149,-4.746419209888444,1.3238672471595652,1.0,33,0,,0,,317,-1.751294364657149,False,INCONCLUSIVO
