ko,dia,home,away,janela,fav,quem,minuto,odd,lay_size,lay_pre,red,fonte,pnl,be
2026-08-28 16:00,2026-08-28,Wisla Plock,Korona Kielce,10-25,>1.80,?,12.7,12.0,852.38,17.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-28 16:00,2026-08-28,Wisla Plock,Korona Kielce,25-40,>1.80,?,29.5,16.5,705.7,17.5,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 16:00,2026-08-28,Wisla Plock,Korona Kielce,46-60,>1.80,visit,51.2,22.0,145.24,17.5,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-28 16:30,2026-08-28,Bochum,VfL Osnabruck,10-25,>1.80,?,10.100000000000001,10.5,1580.36,17.5,0,betfair,0.09999999999999999,0.9090909090909092
2026-08-28 16:30,2026-08-28,Bochum,VfL Osnabruck,46-60,>1.80,?,48.5,15.0,130.73,17.5,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-28 16:30,2026-08-28,Bochum,VfL Osnabruck,60-75,>1.80,visit,65.1,24.0,101.62,17.5,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-28 16:30,2026-08-28,Braunschweig,Hertha Berlin,10-25,>1.80,?,10.100000000000001,9.8,1559.81,15.5,0,betfair,0.10795454545454544,0.9025641025641027
2026-08-28 17:00,2026-08-28,Olympiakos Nicosia FC,Nea Salamis,10-25,>1.80,mand,13.0,16.5,98.68,25.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 17:30,2026-08-28,Winterthur,Stade Lausanne-Ouchy,10-25,>1.80,?,15.7,13.0,1375.88,990.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-28 17:30,2026-08-28,Winterthur,Stade Lausanne-Ouchy,46-60,>1.80,?,48.2,16.5,882.44,990.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 18:00,2026-08-28,Al Nassr,Al-Taawoun Buraidah,10-25,<=1.40,?,18.299999999999997,13.0,1967.7,25.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-28 18:00,2026-08-28,Al Nassr,Al-Taawoun Buraidah,25-40,<=1.40,?,29.200000000000003,13.0,1831.53,25.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-28 18:00,2026-08-28,Den Bosch,Vitesse Arnhem,10-25,>1.80,?,18.299999999999997,11.5,174.77,13.5,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-28 18:00,2026-08-28,FC Oss,Jong FC Utrecht,10-25,>1.80,?,18.299999999999997,14.5,892.62,60.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-28 18:00,2026-08-28,FC Oss,Jong FC Utrecht,25-40,>1.80,?,29.200000000000003,16.5,739.46,60.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 18:00,2026-08-28,FC Oss,Jong FC Utrecht,46-60,>1.80,mand,50.5,18.0,1117.83,60.0,0,betfair,0.055882352941176466,0.947075208913649
2026-08-28 18:00,2026-08-28,Laval,Grenoble,10-25,>1.80,?,18.299999999999997,13.0,1846.42,19.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-28 18:00,2026-08-28,Roda JC,NAC Breda,10-25,>1.80,?,23.700000000000003,13.0,975.58,22.0,1,betfair,-1.0,0.9266409266409267
2026-08-28 18:15,2026-08-28,Etoile Carouge,Rapperswil-Jona,10-25,>1.80,?,19.6,9.8,1324.83,29.0,0,betfair,0.10795454545454544,0.9025641025641027
2026-08-28 18:15,2026-08-28,Etoile Carouge,Rapperswil-Jona,25-40,>1.80,?,25.0,10.5,1733.77,29.0,0,betfair,0.09999999999999999,0.9090909090909092
2026-08-28 18:30,2026-08-28,Bayern Munich,Stuttgart,25-40,<=1.40,?,26.0,23.0,87.91,23.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-28 18:30,2026-08-28,Legia Warsaw,Slask Wroclaw,25-40,1.40-1.80,?,26.0,12.5,112.85,24.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-28 18:30,2026-08-28,Legia Warsaw,Slask Wroclaw,46-60,1.40-1.80,?,52.599999999999994,14.0,168.21,24.0,0,betfair,0.07307692307692307,0.931899641577061
2026-08-28 18:30,2026-08-28,Legia Warsaw,Slask Wroclaw,60-75,1.40-1.80,?,63.400000000000006,20.0,75.75,24.0,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-28 18:30,2026-08-28,Muglaspor,Boluspor,10-25,1.40-1.80,?,10.0,19.0,274.26,990.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-28 18:30,2026-08-28,Muglaspor,Boluspor,25-40,1.40-1.80,?,26.0,30.0,552.66,990.0,0,betfair,0.03275862068965517,0.9682804674457429
2026-08-28 18:30,2026-08-28,US Cremonese,Modena,25-40,>1.80,visit,26.0,16.5,125.95,18.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 18:45,2026-08-28,Aldershot,Harrogate Town,10-25,>1.80,?,11.0,11.5,440.3,16.5,0,b365,0.09047619047619047,0.9170305676855895
2026-08-28 18:45,2026-08-28,Altrincham,FC Halifax Town,10-25,>1.80,?,11.0,14.0,757.11,17.0,0,betfair,0.07307692307692307,0.931899641577061
2026-08-28 18:45,2026-08-28,Southend,Kidderminster,10-25,1.40-1.80,?,11.0,21.0,278.76,24.0,0,betfair,0.0475,0.9546539379474941
2026-08-28 18:45,2026-08-28,St Patricks,Waterford,46-60,<=1.40,?,59.0,21.0,740.72,990.0,0,betfair,0.0475,0.9546539379474941
2026-08-28 18:45,2026-08-28,Tamworth FC,Worthing,25-40,>1.80,visit,37.7,13.5,336.81,60.0,0,betfair,0.076,0.929368029739777
2026-08-28 18:45,2026-08-28,Trefelin,Ammanford AFC,25-40,>1.80,?,27.200000000000003,14.0,387.75,18.5,0,b365,0.07307692307692307,0.931899641577061
2026-08-28 18:45,2026-08-28,Wealdstone,Carlisle,25-40,>1.80,?,27.200000000000003,19.0,87.91,18.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-28 18:45,2026-08-28,Wealdstone,Carlisle,46-60,>1.80,visit,48.4,25.0,845.52,18.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-28 19:00,2026-08-28,Crystal Palace,Man City,10-25,1.40-1.80,?,12.2,18.0,113.02,17.5,0,betfair,0.055882352941176466,0.947075208913649
2026-08-28 19:00,2026-08-28,Crystal Palace,Man City,25-40,1.40-1.80,?,28.0,20.0,128.45,17.5,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-28 19:00,2026-08-28,Crystal Palace,Man City,46-60,1.40-1.80,?,54.400000000000006,24.0,133.16,17.5,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-28 19:00,2026-08-28,Wrexham,Birmingham,10-25,>1.80,?,12.2,13.0,1478.35,19.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-28 19:00,2026-08-28,Wrexham,Birmingham,25-40,>1.80,?,28.0,16.5,1253.0,19.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-28 19:00,2026-08-28,Wrexham,Birmingham,46-60,>1.80,visit,54.400000000000006,23.0,1163.87,19.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-28 19:30,2026-08-28,Alaves,Villarreal,10-25,>1.80,?,24.4,13.5,380.97,15.5,0,betfair,0.076,0.929368029739777
2026-08-28 19:30,2026-08-28,Alaves,Villarreal,25-40,>1.80,?,29.700000000000003,14.5,681.87,15.5,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-28 19:30,2026-08-28,Alaves,Villarreal,46-60,>1.80,mand,55.900000000000006,19.5,172.85,15.5,0,betfair,0.05135135135135135,0.9511568123393317
2026-08-28 19:30,2026-08-28,Alaves,Villarreal,60-75,>1.80,mand,61.099999999999994,26.0,100.15,15.5,0,betfair,0.038,0.9633911368015414
2026-08-28 22:00,2026-08-28,Union Santa Fe,Sarmiento de Junin,10-25,>1.80,mand,14.2,21.0,2289.16,24.0,0,betfair,0.0475,0.9546539379474941
2026-08-28 22:30,2026-08-28,Cobresal,Palestino,10-25,>1.80,?,14.899999999999999,11.5,852.1,16.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-28 22:30,2026-08-28,Cobresal,Palestino,46-60,>1.80,?,50.8,16.0,862.59,16.0,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-28 22:30,2026-08-28,Cobresal,Palestino,60-75,>1.80,mand,61.0,23.0,752.55,16.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-28 22:30,2026-08-28,Goias,Sao Bernardo,10-25,>1.80,mand,14.899999999999999,17.5,590.38,27.0,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-28 22:30,2026-08-28,Goias,Sao Bernardo,25-40,>1.80,mand,30.299999999999997,23.0,438.5,27.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-28 23:30,2026-08-28,Nautico PE,Athletic Club,10-25,>1.80,?,11.3,10.5,1092.62,970.0,0,b365,0.09999999999999999,0.9090909090909092
2026-08-28 23:30,2026-08-28,Nautico PE,Athletic Club,25-40,>1.80,?,31.700000000000003,16.0,217.07,970.0,0,b365,0.06333333333333332,0.9404388714733543
2026-08-28 23:30,2026-08-28,Nautico PE,Athletic Club,46-60,>1.80,?,47.0,17.5,1337.13,970.0,0,b365,0.05757575757575757,0.9455587392550143
2026-08-28 23:30,2026-08-28,Nautico PE,Athletic Club,60-75,>1.80,visit,62.3,22.0,84.8,970.0,0,b365,0.04523809523809524,0.9567198177676538
2026-08-29 08:00,2026-08-29,CS Afumati,Unirea Slobozia,10-25,>1.80,?,10.3,22.0,277.3,21.0,0,b365,0.04523809523809524,0.9567198177676538
2026-08-29 08:00,2026-08-29,CS Afumati,Unirea Slobozia,25-40,>1.80,?,27.1,25.0,228.18,21.0,0,b365,0.03958333333333333,0.9619238476953909
2026-08-29 09:00,2026-08-29,FC Gifu,Tochigi SC,10-25,>1.80,?,13.399999999999999,16.0,194.73,20.0,0,b365,0.06333333333333332,0.9404388714733543
2026-08-29 09:00,2026-08-29,FC Ryukyu,Sagamihara,10-25,>1.80,?,13.399999999999999,11.0,793.52,19.0,0,b365,0.095,0.9132420091324202
2026-08-29 09:00,2026-08-29,FC Ryukyu,Sagamihara,25-40,>1.80,?,25.299999999999997,12.5,97.14,19.0,0,b365,0.08260869565217391,0.9236947791164659
2026-08-29 09:00,2026-08-29,Kamatamare Sanuki,Kagoshima Utd,10-25,1.40-1.80,?,13.399999999999999,13.5,2611.45,28.0,0,b365,0.076,0.929368029739777
2026-08-29 09:00,2026-08-29,Kamatamare Sanuki,Kagoshima Utd,25-40,1.40-1.80,?,25.299999999999997,18.0,1782.43,28.0,0,b365,0.055882352941176466,0.947075208913649
2026-08-29 09:00,2026-08-29,Kamatamare Sanuki,Kagoshima Utd,46-60,1.40-1.80,?,48.2,22.0,1876.88,28.0,0,b365,0.04523809523809524,0.9567198177676538
2026-08-29 09:00,2026-08-29,Mito,FC Machida,10-25,>1.80,?,19.4,12.0,211.34,22.0,0,b365,0.08636363636363636,0.9205020920502093
2026-08-29 09:00,2026-08-29,Qingdao Hainiu,Wuhan Three Towns,10-25,>1.80,?,19.4,12.0,4728.25,15.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-29 09:00,2026-08-29,Qingdao Hainiu,Wuhan Three Towns,25-40,>1.80,?,25.299999999999997,12.5,4132.81,15.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-29 09:30,2026-08-29,Nagasaki,FC Tokyo,25-40,1.40-1.80,?,30.200000000000003,23.0,1798.98,30.0,0,b365,0.04318181818181818,0.9586056644880174
2026-08-29 09:30,2026-08-29,Toyama,Fujieda MYFC,10-25,1.40-1.80,?,18.200000000000003,11.0,1365.45,26.0,0,betfair,0.095,0.9132420091324202
2026-08-29 10:00,2026-08-29,Deportivo La Coruna (W),Sevilla FC (W),10-25,>1.80,?,11.2,16.0,447.65,21.0,0,b365,0.06333333333333332,0.9404388714733543
2026-08-29 10:00,2026-08-29,Deportivo La Coruna (W),Sevilla FC (W),25-40,>1.80,visit,29.200000000000003,21.0,422.98,21.0,0,b365,0.0475,0.9546539379474941
2026-08-29 10:00,2026-08-29,Deportivo La Coruna (W),Sevilla FC (W),46-60,>1.80,visit,46.2,24.0,343.22,21.0,0,b365,0.041304347826086954,0.9603340292275574
2026-08-29 10:00,2026-08-29,Kyoto,Fukuoka,10-25,>1.80,?,11.2,12.5,304.45,970.0,0,b365,0.08260869565217391,0.9236947791164659
2026-08-29 10:00,2026-08-29,Kyoto,Fukuoka,25-40,>1.80,?,29.200000000000003,16.0,2705.13,970.0,0,b365,0.06333333333333332,0.9404388714733543
2026-08-29 10:00,2026-08-29,Kyoto,Fukuoka,46-60,>1.80,mand,46.2,20.0,2026.49,970.0,0,b365,0.049999999999999996,0.9523809523809524
2026-08-29 10:00,2026-08-29,Portimonense,Leixoes,46-60,>1.80,visit,46.2,25.0,389.24,550.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-29 10:00,2026-08-29,Yokohama FC,Tosu,10-25,>1.80,?,11.2,11.5,2008.78,24.0,1,b365,-1.0,0.9170305676855895
2026-08-29 10:00,2026-08-29,Yokohama FC,Tosu,25-40,>1.80,?,29.200000000000003,13.0,3153.83,24.0,1,b365,-1.0,0.9266409266409267
2026-08-29 10:30,2026-08-29,Gimpo Citizen,Suwon Bluewings,10-25,>1.80,?,16.2,19.5,619.04,20.0,0,betfair,0.05135135135135135,0.9511568123393317
2026-08-29 11:00,2026-08-29,Cottbus,Greuther Furth,10-25,>1.80,?,10.399999999999999,12.5,338.11,13.5,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-29 11:00,2026-08-29,Cottbus,Greuther Furth,25-40,>1.80,?,27.299999999999997,14.5,113.63,13.5,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-29 11:00,2026-08-29,FC Heidenheim,Dynamo Dresden,10-25,>1.80,?,21.299999999999997,12.0,3003.96,14.0,0,b365,0.08636363636363636,0.9205020920502093
2026-08-29 11:00,2026-08-29,FC Heidenheim,Dynamo Dresden,25-40,>1.80,?,27.299999999999997,14.0,445.61,14.0,0,b365,0.07307692307692307,0.931899641577061
2026-08-29 11:00,2026-08-29,FC Heidenheim,Dynamo Dresden,46-60,>1.80,visit,56.3,19.0,113.63,14.0,0,b365,0.05277777777777778,0.949868073878628
2026-08-29 11:00,2026-08-29,FC Heidenheim,Dynamo Dresden,60-75,>1.80,visit,62.3,26.0,94.95,14.0,0,b365,0.038,0.9633911368015414
2026-08-29 11:00,2026-08-29,Landskrona,Ostersunds FK,25-40,>1.80,mand,33.4,26.0,89.46,17.0,0,betfair,0.038,0.9633911368015414
2026-08-29 11:00,2026-08-29,Shaanxi Union FC,Yanbian Longding,10-25,>1.80,?,10.399999999999999,21.0,510.47,20.0,0,b365,0.0475,0.9546539379474941
2026-08-29 11:30,2026-08-29,Barnet,Cheltenham,10-25,1.40-1.80,?,15.399999999999999,25.0,851.35,18.5,1,betfair,-1.0,0.9619238476953909
2026-08-29 11:30,2026-08-29,Nomme Utd,Harju JK Laagri,46-60,>1.80,?,50.400000000000006,15.0,773.18,15.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-29 11:35,2026-08-29,Chengdu Rongcheng,Liaoning Tieren FC,10-25,1.40-1.80,?,21.299999999999997,19.5,1065.44,21.0,0,b365,0.05135135135135135,0.9511568123393317
2026-08-29 11:35,2026-08-29,Chengdu Rongcheng,Liaoning Tieren FC,25-40,1.40-1.80,?,27.299999999999997,19.5,279.29,21.0,0,b365,0.05135135135135135,0.9511568123393317
2026-08-29 12:00,2026-08-29,Annecy,Metz,10-25,>1.80,?,14.399999999999999,15.0,695.85,20.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-29 12:00,2026-08-29,Rotherham,Chesterfield,10-25,>1.80,?,14.399999999999999,12.5,694.66,22.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-29 13:00,2026-08-29,Academica,Lusitania Futebol Clube,10-25,>1.80,?,18.700000000000003,14.5,2066.18,21.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-29 13:00,2026-08-29,Academica,Lusitania Futebol Clube,25-40,>1.80,visit,30.9,21.0,187.91,21.0,0,betfair,0.0475,0.9546539379474941
2026-08-29 13:00,2026-08-29,Academica,Lusitania Futebol Clube,46-60,>1.80,visit,47.7,22.0,75.25,21.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-29 13:00,2026-08-29,Elfsborg,Degerfors,10-25,1.40-1.80,?,12.600000000000001,23.0,977.02,21.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-29 13:00,2026-08-29,Elfsborg,Degerfors,25-40,1.40-1.80,?,30.9,28.0,316.0,21.0,0,betfair,0.03518518518518518,0.9660107334525939
2026-08-29 13:30,2026-08-29,FC Koln,Hoffenheim,10-25,>1.80,?,17.700000000000003,13.5,239.48,14.5,0,betfair,0.076,0.929368029739777
2026-08-29 13:30,2026-08-29,FC Koln,Hoffenheim,25-40,>1.80,visit,29.799999999999997,17.5,138.96,14.5,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-29 13:30,2026-08-29,FC Koln,Hoffenheim,46-60,>1.80,visit,46.7,18.5,139.17,14.5,0,betfair,0.054285714285714284,0.948509485094851
2026-08-29 13:30,2026-08-29,RB Leipzig,Mgladbach,25-40,1.40-1.80,?,29.799999999999997,20.0,142.11,17.0,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-29 13:30,2026-08-29,RB Leipzig,Mgladbach,46-60,1.40-1.80,?,46.7,21.0,1654.55,17.0,0,betfair,0.0475,0.9546539379474941
2026-08-29 14:00,2026-08-29,Bournemouth,Everton,46-60,>1.80,mand,51.7,18.5,107.47,15.0,0,betfair,0.054285714285714284,0.948509485094851
2026-08-29 14:00,2026-08-29,Bristol City,Portsmouth,10-25,>1.80,mand,22.799999999999997,16.0,1901.23,17.5,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-29 14:00,2026-08-29,Bristol City,Portsmouth,25-40,>1.80,mand,28.799999999999997,22.0,37.13,17.5,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-29 14:00,2026-08-29,Bristol City,Portsmouth,46-60,>1.80,mand,51.7,28.0,1127.01,17.5,0,betfair,0.03518518518518518,0.9660107334525939
2026-08-29 14:00,2026-08-29,Crawley Town,Bristol Rovers,10-25,>1.80,?,16.8,18.5,456.7,22.0,0,betfair,0.054285714285714284,0.948509485094851
2026-08-29 14:00,2026-08-29,Gillingham,Northampton,10-25,>1.80,?,16.7,14.5,1192.06,19.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-29 14:00,2026-08-29,Hearts,St Johnstone,10-25,1.40-1.80,?,16.8,18.0,624.48,17.5,0,betfair,0.055882352941176466,0.947075208913649
2026-08-29 14:00,2026-08-29,Kilmarnock,Dundee Utd,10-25,>1.80,?,16.8,12.0,179.42,14.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-29 14:00,2026-08-29,Kuressaare,Parnu JK Vaprus,10-25,>1.80,?,16.8,12.5,645.12,15.5,1,betfair,-1.0,0.9236947791164659
2026-08-29 14:00,2026-08-29,Leyton Orient,Barnsley,10-25,>1.80,?,16.8,12.0,87.57,990.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-29 14:00,2026-08-29,Leyton Orient,Barnsley,25-40,>1.80,?,28.799999999999997,12.5,1525.77,990.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-29 14:00,2026-08-29,Leyton Orient,Barnsley,60-75,>1.80,visit,63.599999999999994,20.0,79.41,990.0,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-29 14:00,2026-08-29,Montrose,Queen of South,10-25,>1.80,?,16.8,16.5,314.76,21.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-29 14:00,2026-08-29,Newport County,Tranmere,10-25,>1.80,?,16.8,15.5,1626.98,17.5,1,betfair,-1.0,0.9385113268608415
2026-08-29 14:00,2026-08-29,Stenhousemuir,Inverness CT,10-25,1.40-1.80,?,16.7,12.5,1423.89,21.0,0,b365,0.08260869565217391,0.9236947791164659
2026-08-29 14:00,2026-08-29,Stenhousemuir,Inverness CT,25-40,1.40-1.80,?,28.799999999999997,17.0,878.64,21.0,0,b365,0.059375,0.943952802359882
2026-08-29 14:00,2026-08-29,York City,Exeter,46-60,1.40-1.80,mand,51.7,29.0,904.24,21.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-29 14:30,2026-08-29,Arouca,Maritimo,10-25,>1.80,?,21.700000000000003,11.5,3923.48,19.5,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-29 14:30,2026-08-29,De Graafschap,Almere City,10-25,>1.80,?,21.700000000000003,11.5,2341.84,12.5,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-29 14:30,2026-08-29,De Graafschap,Almere City,25-40,>1.80,?,27.700000000000003,13.5,161.63,12.5,0,betfair,0.076,0.929368029739777
2026-08-29 14:30,2026-08-29,Excelsior,Sparta Rotterdam,10-25,>1.80,?,21.700000000000003,14.0,4170.02,14.5,0,betfair,0.07307692307692307,0.931899641577061
2026-08-29 15:00,2026-08-29,Levante,Betis,10-25,>1.80,?,15.5,11.5,6974.03,15.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-29 15:00,2026-08-29,Pardubice,SK Artis Brno,10-25,>1.80,?,15.5,16.5,767.32,19.0,0,b365,0.06129032258064516,0.9422492401215806
2026-08-29 15:00,2026-08-29,Pardubice,SK Artis Brno,25-40,>1.80,?,26.4,21.0,120.73,19.0,0,b365,0.0475,0.9546539379474941
2026-08-29 15:00,2026-08-29,Pardubice,SK Artis Brno,46-60,>1.80,mand,49.8,26.0,637.6,19.0,0,b365,0.038,0.9633911368015414
2026-08-29 15:00,2026-08-29,Shakhtar,Polissya Zhytomyr,46-60,>1.80,?,49.8,24.0,284.12,24.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-29 15:15,2026-08-29,Strasbourg,Lens,25-40,>1.80,?,29.0,16.5,3162.66,50.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-29 15:15,2026-08-29,Strasbourg,Lens,46-60,>1.80,visit,51.3,16.5,1572.85,50.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-29 16:00,2026-08-29,AEK Larnaca,APOEL,10-25,>1.80,mand,17.700000000000003,16.0,362.68,23.0,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-29 16:00,2026-08-29,Lausanne,FC Zurich,10-25,>1.80,?,23.299999999999997,15.0,4729.2,55.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-29 16:00,2026-08-29,Podbrezova,FC Kosice,25-40,>1.80,?,34.1,13.0,124.03,16.0,1,betfair,-1.0,0.9266409266409267
2026-08-29 16:00,2026-08-29,Servette,Luzern,10-25,>1.80,?,12.0,29.0,518.24,15.5,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-29 16:00,2026-08-29,Trencin,Ruzomberok,10-25,>1.80,?,12.0,17.0,77.62,16.5,0,betfair,0.059375,0.943952802359882
2026-08-29 16:00,2026-08-29,Varzim,CD Trofense,10-25,>1.80,?,12.0,15.5,563.95,990.0,0,b365,0.06551724137931034,0.9385113268608415
2026-08-29 16:05,2026-08-29,Al-Kholood Club,Al Ahli,25-40,1.40-1.80,?,29.1,13.5,3009.34,22.0,0,betfair,0.076,0.929368029739777
2026-08-29 16:05,2026-08-29,Al-Kholood Club,Al Ahli,46-60,1.40-1.80,?,46.0,16.5,1641.46,22.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-29 16:05,2026-08-29,Al-Kholood Club,Al Ahli,60-75,1.40-1.80,?,62.3,23.0,4744.29,22.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-29 16:15,2026-08-29,Kortrijk,Charleroi,10-25,>1.80,?,24.700000000000003,16.0,839.46,15.5,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-29 16:30,2026-08-29,Fiorentina,Frosinone,10-25,>1.80,?,21.0,9.6,331.03,17.0,0,betfair,0.11046511627906977,0.9005235602094241
2026-08-29 17:00,2026-08-29,Bnei Sakhnin,Maccabi Petach Tikva,10-25,>1.80,?,13.0,15.0,746.44,28.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-29 17:00,2026-08-29,Bnei Sakhnin,Maccabi Petach Tikva,25-40,>1.80,mand,29.799999999999997,19.0,647.14,28.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-29 17:00,2026-08-29,Boston River,Cerro,10-25,>1.80,?,13.0,12.0,1131.13,28.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-29 17:00,2026-08-29,Entella,Cesena,10-25,>1.80,?,18.6,13.0,4061.92,21.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-29 17:00,2026-08-29,Hapoel Kiryat Shmona,Ironi Tiberias,10-25,>1.80,?,24.200000000000003,24.0,70.3,29.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-29 17:00,2026-08-29,Hapoel Kiryat Shmona,Ironi Tiberias,25-40,>1.80,?,29.799999999999997,25.0,576.39,29.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-29 17:00,2026-08-29,Hapoel Petach Tikva,Hapoel Jerusalem,10-25,>1.80,?,13.0,17.0,3834.33,19.0,0,betfair,0.059375,0.943952802359882
2026-08-29 17:00,2026-08-29,Hapoel Petach Tikva,Hapoel Jerusalem,25-40,>1.80,mand,29.799999999999997,22.0,1395.08,19.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-29 17:00,2026-08-29,Hapoel Petach Tikva,Hapoel Jerusalem,46-60,>1.80,mand,46.0,25.0,1059.73,19.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-29 17:00,2026-08-29,Real Sociedad,Espanyol,10-25,>1.80,?,13.0,16.0,1563.97,16.0,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-29 17:00,2026-08-29,Real Sociedad,Espanyol,25-40,>1.80,?,29.799999999999997,22.0,1727.09,16.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-29 17:30,2026-08-29,Karlovac,Opatija,10-25,>1.80,?,10.399999999999999,23.0,385.24,22.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-29 18:00,2026-08-29,Al-Ettifaq,Al Draih,10-25,>1.80,?,13.3,12.0,1488.33,15.5,0,b365,0.08636363636363636,0.9205020920502093
2026-08-29 18:00,2026-08-29,Al-Ettifaq,Al Draih,25-40,>1.80,?,29.799999999999997,14.0,2821.99,15.5,0,b365,0.07307692307692307,0.931899641577061
2026-08-29 18:00,2026-08-29,Al-Ettifaq,Al Draih,46-60,>1.80,visit,51.400000000000006,17.5,2476.39,15.5,0,b365,0.05757575757575757,0.9455587392550143
2026-08-29 18:00,2026-08-29,Banik Ostrava,Sigma Olomouc,46-60,>1.80,mand,51.400000000000006,19.5,91.02,18.5,0,betfair,0.05135135135135135,0.9511568123393317
