m_l0,m_l1,m_odd_low_le9,m_odd_mid_9a10_5,m_odd_high_gt10_5,anti_martingale,cut_after_first_red_day,Ops_total,Ops_skip,WR_%,PnL_R$,ROI_%,DD_Max_R$,Delta_PnL_vs_Base_R$,Delta_DD_vs_Base_R$,Score_RiskAdj
1.1,1.0,1.05,1.05,0.95,0.05,True,527,37,93.36,9322.67,4.811,1323.56,677.83,370.54,603.7246
1.1,1.0,1.05,1.05,0.95,0.1,False,527,0,93.36,10939.17,4.872,1330.04,2294.34,377.02,2218.9332
1.1,1.0,1.05,1.05,0.95,0.1,True,527,37,93.36,9877.91,4.785,1450.8,1233.08,497.78,1133.5229
1.1,1.0,1.05,1.05,1.0,0.0,False,527,0,93.36,9822.13,4.935,1072.19,1177.29,119.17,1153.4601
1.1,1.0,1.05,1.05,1.0,0.0,True,527,37,93.36,8825.59,4.852,1192.95,180.76,239.93,132.7692
1.1,1.0,1.05,1.05,1.0,0.05,False,527,0,93.36,10416.9,4.908,1199.34,1772.07,246.33,1722.8035
1.1,1.0,1.05,1.05,1.0,0.05,True,527,37,93.36,9384.45,4.823,1320.1,739.61,367.09,666.1959
1.1,1.0,1.05,1.05,1.0,0.1,False,527,0,93.36,11011.68,4.884,1326.49,2366.84,373.48,2292.1469
1.1,1.0,1.05,1.05,1.0,0.1,True,527,37,93.36,9943.31,4.797,1447.25,1298.47,494.24,1199.6227
1.1,1.0,1.1,0.95,0.85,0.0,False,527,0,93.36,9670.81,4.934,1086.98,1025.98,133.96,999.186
1.1,1.0,1.1,0.95,0.85,0.0,True,527,37,93.36,8752.42,4.883,1205.08,107.59,252.07,57.1726
1.1,1.0,1.1,0.95,0.85,0.05,False,527,0,93.36,10261.69,4.905,1211.8,1616.85,258.78,1565.0982
1.1,1.0,1.1,0.95,0.85,0.05,True,527,37,93.36,9308.24,4.85,1329.9,663.41,376.89,588.0282
1.1,1.0,1.1,0.95,0.85,0.1,False,527,0,93.36,10852.57,4.88,1336.62,2207.73,383.6,2131.0103
1.1,1.0,1.1,0.95,0.85,0.1,True,527,37,93.36,9864.06,4.821,1454.72,1219.23,501.71,1118.8838
1.1,1.0,1.1,0.95,0.9,0.0,False,527,0,93.36,9735.39,4.946,1083.6,1090.56,130.59,1064.4379
1.1,1.0,1.1,0.95,0.9,0.0,True,527,37,93.36,8810.59,4.895,1201.71,165.75,248.69,116.0156
1.1,1.0,1.1,0.95,0.9,0.05,False,527,0,93.36,10330.23,4.918,1208.34,1685.4,255.32,1634.3309
1.1,1.0,1.1,0.95,0.9,0.05,True,527,37,93.36,9370.02,4.862,1326.45,725.19,373.43,650.4996
1.1,1.0,1.1,0.95,0.9,0.1,False,527,0,93.36,10925.07,4.893,1333.08,2280.24,380.06,2204.224
1.1,1.0,1.1,0.95,0.9,0.1,True,527,37,93.36,9929.45,4.834,1451.18,1284.62,498.17,1184.9836
1.1,1.0,1.1,0.95,0.95,0.0,False,527,0,93.36,9799.97,4.958,1080.23,1155.13,127.22,1129.6898
1.1,1.0,1.1,0.95,0.95,0.0,True,527,37,93.36,8868.76,4.906,1198.34,223.92,245.32,174.8586
1.1,1.0,1.1,0.95,0.95,0.05,False,527,0,93.36,10398.77,4.93,1204.88,1753.94,251.87,1703.5637
1.1,1.0,1.1,0.95,0.95,0.05,True,527,37,93.36,9431.8,4.874,1322.99,786.97,369.97,712.971
1.1,1.0,1.1,0.95,0.95,0.1,False,527,0,93.36,10997.58,4.905,1329.54,2352.74,376.52,2277.4377
1.1,1.0,1.1,0.95,0.95,0.1,True,527,37,93.36,9994.84,4.846,1447.64,1350.01,494.62,1251.0834
1.1,1.0,1.1,0.95,1.0,0.0,False,527,0,93.36,9864.55,4.97,1076.86,1219.71,123.84,1194.9417
1.1,1.0,1.1,0.95,1.0,0.0,True,527,37,93.36,8926.93,4.918,1194.96,282.09,241.95,233.7016
1.1,1.0,1.1,0.95,1.0,0.05,False,527,0,93.36,10467.31,4.942,1201.43,1822.48,248.41,1772.7965
1.1,1.0,1.1,0.95,1.0,0.05,True,527,37,93.36,9493.58,4.886,1319.53,848.75,366.52,775.4424
1.1,1.0,1.1,0.95,1.0,0.1,False,527,0,93.36,11070.08,4.917,1325.99,2425.25,372.98,2350.6513
1.1,1.0,1.1,0.95,1.0,0.1,True,527,37,93.36,10060.24,4.858,1444.1,1415.4,491.08,1317.1832
1.1,1.0,1.1,1.0,0.85,0.0,False,527,0,93.36,9792.08,4.919,1103.51,1147.25,150.49,1117.147
1.1,1.0,1.1,1.0,0.85,0.0,True,527,37,93.36,8840.27,4.857,1224.42,195.43,271.4,141.1498
1.1,1.0,1.1,1.0,0.85,0.05,False,527,0,93.36,10388.48,4.89,1231.24,1743.64,278.22,1687.9954
1.1,1.0,1.1,1.0,0.85,0.05,True,527,37,93.36,9401.21,4.825,1352.14,756.37,399.13,676.5492
1.1,1.0,1.1,1.0,0.85,0.1,False,527,0,93.36,10984.87,4.865,1358.96,2340.03,405.95,2258.8439
1.1,1.0,1.1,1.0,0.85,0.1,True,527,37,93.36,9962.16,4.797,1479.87,1317.32,526.86,1211.9487
1.1,1.0,1.1,1.0,0.9,0.0,False,527,0,93.36,9856.66,4.931,1100.14,1211.82,147.12,1182.3989
1.1,1.0,1.1,1.0,0.9,0.0,True,527,37,93.36,8898.43,4.869,1221.04,253.6,268.03,199.9928
1.1,1.0,1.1,1.0,0.9,0.05,False,527,0,93.36,10457.02,4.902,1227.78,1812.18,274.76,1757.2282
1.1,1.0,1.1,1.0,0.9,0.05,True,527,37,93.36,9462.99,4.837,1348.69,818.15,395.67,739.0206
1.1,1.0,1.1,1.0,0.9,0.1,False,527,0,93.36,11057.37,4.878,1355.42,2412.54,402.41,2332.0575
1.1,1.0,1.1,1.0,0.9,0.1,True,527,37,93.36,10027.55,4.809,1476.33,1382.71,523.31,1278.0485
1.1,1.0,1.1,1.0,0.95,0.0,False,527,0,93.36,9921.24,4.942,1096.76,1276.4,143.75,1247.6508
1.1,1.0,1.1,1.0,0.95,0.0,True,527,37,93.36,8956.6,4.88,1217.67,311.77,264.66,258.8358
1.1,1.0,1.1,1.0,0.95,0.05,False,527,0,93.36,10525.56,4.914,1224.32,1880.72,271.31,1826.461
1.1,1.0,1.1,1.0,0.95,0.05,True,527,37,93.36,9524.77,4.849,1345.23,879.93,392.21,801.492
1.1,1.0,1.1,1.0,0.95,0.1,False,527,0,93.36,11129.88,4.89,1351.88,2485.04,398.87,2405.2712
1.1,1.0,1.1,1.0,0.95,0.1,True,527,37,93.36,10092.94,4.821,1472.79,1448.1,519.77,1344.1483
1.1,1.0,1.1,1.0,1.0,0.0,False,527,0,93.36,9985.81,4.954,1093.39,1340.98,140.38,1312.9026
1.1,1.0,1.1,1.0,1.0,0.0,True,527,37,93.36,9014.77,4.892,1214.3,369.94,261.28,317.6788
1.1,1.0,1.1,1.0,1.0,0.05,False,527,0,93.36,10594.1,4.926,1220.87,1949.26,267.85,1895.6937
1.1,1.0,1.1,1.0,1.0,0.05,True,527,37,93.36,9586.55,4.86,1341.77,941.71,388.76,863.9634
1.1,1.0,1.1,1.0,1.0,0.1,False,527,0,93.36,11202.39,4.902,1348.34,2557.55,395.33,2478.4848
1.1,1.0,1.1,1.0,1.0,0.1,True,527,37,93.36,10158.33,4.833,1469.25,1513.49,516.23,1410.2481
1.1,1.0,1.1,1.05,0.85,0.0,False,527,0,93.36,9913.35,4.904,1120.04,1268.51,167.03,1235.1079
1.1,1.0,1.1,1.05,0.85,0.0,True,527,37,93.36,8928.11,4.832,1243.75,283.27,290.74,225.127
1.1,1.0,1.1,1.05,0.85,0.05,False,527,0,93.36,10515.26,4.876,1250.68,1870.42,297.66,1810.8927
1.1,1.0,1.1,1.05,0.85,0.05,True,527,37,93.36,9494.18,4.801,1374.39,849.34,421.37,765.0703
1.1,1.0,1.1,1.05,0.85,0.1,False,527,0,93.36,11117.17,4.851,1381.31,2472.34,428.3,2386.6774
1.1,1.0,1.1,1.05,0.85,0.1,True,527,37,93.36,10060.25,4.773,1505.02,1415.41,552.0,1305.0136
1.1,1.0,1.1,1.05,0.9,0.0,False,527,0,93.36,9977.93,4.916,1116.67,1333.09,163.66,1300.3598
1.1,1.0,1.1,1.05,0.9,0.0,True,527,37,93.36,8986.28,4.843,1240.38,341.44,287.36,283.9699
1.1,1.0,1.1,1.05,0.9,0.05,False,527,0,93.36,10583.8,4.888,1247.22,1938.97,294.2,1880.1255
1.1,1.0,1.1,1.05,0.9,0.05,True,527,37,93.36,9555.96,4.813,1370.93,911.12,417.91,827.5417
1.1,1.0,1.1,1.05,0.9,0.1,False,527,0,93.36,11189.68,4.863,1377.77,2544.84,424.75,2459.8911
1.1,1.0,1.1,1.05,0.9,0.1,True,527,37,93.36,10125.64,4.785,1501.48,1480.81,548.46,1371.1134
1.1,1.0,1.1,1.05,0.95,0.0,False,527,0,93.36,10042.5,4.927,1113.3,1397.67,160.28,1365.6117
1.1,1.0,1.1,1.05,0.95,0.0,True,527,37,93.36,9044.45,4.855,1237.01,399.61,283.99,342.8129
1.1,1.0,1.1,1.05,0.95,0.05,False,527,0,93.36,10652.34,4.9,1243.76,2007.51,290.75,1949.3582
1.1,1.0,1.1,1.05,0.95,0.05,True,527,37,93.36,9617.74,4.824,1367.47,972.9,414.46,890.0131
1.1,1.0,1.1,1.05,0.95,0.1,False,527,0,93.36,11262.18,4.875,1374.23,2617.35,421.21,2533.1047
1.1,1.0,1.1,1.05,0.95,0.1,True,527,37,93.36,10191.03,4.797,1497.94,1546.2,544.92,1437.2132
1.1,1.0,1.1,1.05,1.0,0.0,False,527,0,93.36,10107.08,4.939,1109.93,1462.25,156.91,1430.8636
1.1,1.0,1.1,1.05,1.0,0.0,True,527,37,93.36,9102.62,4.866,1233.63,457.78,280.62,401.6559
1.1,1.0,1.1,1.05,1.0,0.05,False,527,0,93.36,10720.88,4.912,1240.31,2076.05,287.29,2018.591
1.1,1.0,1.1,1.05,1.0,0.05,True,527,37,93.36,9679.52,4.836,1364.01,1034.68,411.0,952.4845
1.1,1.0,1.1,1.05,1.0,0.1,False,527,0,93.36,11334.69,4.887,1370.69,2689.85,417.67,2606.3184
1.1,1.0,1.1,1.05,1.0,0.1,True,527,37,93.36,10256.42,4.809,1494.4,1611.59,541.38,1503.313
1.1,1.05,0.95,0.95,0.85,0.0,False,527,0,93.36,8861.23,4.903,985.6,216.4,32.58,209.8783
1.1,1.05,0.95,0.95,0.85,0.0,True,527,37,93.36,7972.29,4.826,1094.86,-672.55,141.84,-700.9144
1.1,1.05,0.95,0.95,0.85,0.05,False,527,0,93.36,9393.29,4.873,1100.35,748.45,147.34,718.9821
1.1,1.05,0.95,0.95,0.85,0.05,True,527,37,93.36,8471.82,4.793,1209.61,-173.01,256.6,-224.3343
1.1,1.05,0.95,0.95,0.85,0.1,False,527,0,93.36,9925.34,4.847,1215.11,1280.5,262.09,1228.0859
1.1,1.05,0.95,0.95,0.85,0.1,True,527,37,93.36,8971.35,4.764,1324.37,326.52,371.35,252.2458
1.1,1.05,0.95,0.95,0.9,0.0,False,527,0,93.36,8925.36,4.916,982.23,280.52,29.21,274.6799
1.1,1.05,0.95,0.95,0.9,0.0,True,527,37,93.36,8030.01,4.839,1091.49,-614.83,138.47,-642.5216
1.1,1.05,0.95,0.95,0.9,0.05,False,527,0,93.36,9461.38,4.886,1096.9,816.54,143.88,787.7647
1.1,1.05,0.95,0.95,0.9,0.05,True,527,37,93.36,8533.15,4.806,1206.16,-111.69,253.14,-162.3131
1.1,1.05,0.95,0.95,0.9,0.1,False,527,0,93.36,9997.39,4.86,1211.57,1352.56,258.55,1300.8494
1.1,1.05,0.95,0.95,0.9,0.1,True,527,37,93.36,9036.29,4.778,1320.83,391.46,367.81,317.8953
1.1,1.05,0.95,0.95,0.95,0.0,False,527,0,93.36,8989.48,4.928,978.85,344.65,25.84,339.4816
1.1,1.05,0.95,0.95,0.95,0.0,True,527,37,93.36,8087.73,4.851,1088.11,-557.11,135.1,-584.1288
1.1,1.05,0.95,0.95,0.95,0.05,False,527,0,93.36,9529.47,4.899,1093.44,884.63,140.42,856.5472
1.1,1.05,0.95,0.95,0.95,0.05,True,527,37,93.36,8594.48,4.819,1202.7,-50.36,249.68,-100.292
1.1,1.05,0.95,0.95,0.95,0.1,False,527,0,93.36,10069.45,4.874,1208.03,1424.61,255.01,1373.6128
1.1,1.05,0.95,0.95,0.95,0.1,True,527,37,93.36,9101.23,4.791,1317.28,456.4,364.27,383.5449
1.1,1.05,0.95,0.95,1.0,0.0,False,527,0,93.36,9053.61,4.941,975.48,408.78,22.47,404.2833
1.1,1.05,0.95,0.95,1.0,0.0,True,527,37,93.36,8145.44,4.863,1084.74,-499.39,131.73,-525.7361
1.1,1.05,0.95,0.95,1.0,0.05,False,527,0,93.36,9597.56,4.912,1089.98,952.72,136.97,925.3298
1.1,1.05,0.95,0.95,1.0,0.05,True,527,37,93.36,8655.81,4.832,1199.24,10.97,246.23,-38.2708
1.1,1.05,0.95,0.95,1.0,0.1,False,527,0,93.36,10141.51,4.887,1204.48,1496.67,251.47,1446.3763
1.1,1.05,0.95,0.95,1.0,0.1,True,527,37,93.36,9166.18,4.804,1313.74,521.34,360.73,449.1945
1.1,1.05,0.95,1.0,0.85,0.0,False,527,0,93.36,8982.95,4.887,1002.91,338.11,49.89,328.1333
1.1,1.05,0.95,1.0,0.85,0.0,True,527,37,93.36,8060.44,4.799,1114.97,-584.4,161.95,-616.7887
1.1,1.05,0.95,1.0,0.85,0.05,False,527,0,93.36,9520.58,4.857,1119.79,875.74,166.78,842.3869
1.1,1.05,0.95,1.0,0.85,0.05,True,527,37,93.36,8565.14,4.767,1231.85,-79.69,278.84,-135.4585
1.1,1.05,0.95,1.0,0.85,0.1,False,527,0,93.36,10058.21,4.831,1237.45,1413.37,284.44,1356.4861
1.1,1.05,0.95,1.0,0.85,0.1,True,527,37,93.36,9069.85,4.739,1349.51,425.02,396.5,345.7172
1.1,1.05,0.95,1.0,0.9,0.0,False,527,0,93.36,9047.07,4.899,1001.22,402.24,48.2,392.5977
1.1,1.05,0.95,1.0,0.9,0.0,True,527,37,93.36,8118.16,4.811,1113.28,-526.68,160.26,-558.7332
1.1,1.05,0.95,1.0,0.9,0.05,False,527,0,93.36,9588.67,4.87,1116.34,943.83,163.32,911.1695
1.1,1.05,0.95,1.0,0.9,0.05,True,527,37,93.36,8626.47,4.78,1228.4,-18.36,275.38,-73.4373
1.1,1.05,0.95,1.0,0.9,0.1,False,527,0,93.36,10130.26,4.845,1233.91,1485.43,280.9,1429.2495
1.1,1.05,0.95,1.0,0.9,0.1,True,527,37,93.36,9134.79,4.752,1345.97,489.96,392.96,411.3668
1.1,1.05,0.95,1.0,0.95,0.0,False,527,0,93.36,9111.2,4.912,999.53,466.37,46.52,457.0621
1.1,1.05,0.95,1.0,0.95,0.0,True,527,37,93.36,8175.87,4.824,1111.59,-468.96,158.58,-500.6777
1.1,1.05,0.95,1.0,0.95,0.05,False,527,0,93.36,9656.76,4.883,1112.88,1011.92,159.86,979.9521
1.1,1.05,0.95,1.0,0.95,0.05,True,527,37,93.36,8687.8,4.792,1224.94,42.97,271.92,-11.4162
1.1,1.05,0.95,1.0,0.95,0.1,False,527,0,93.36,10202.32,4.858,1230.37,1557.48,277.36,1502.013
1.1,1.05,0.95,1.0,0.95,0.1,True,527,37,93.36,9199.74,4.765,1342.43,554.9,389.42,477.0163
1.1,1.05,0.95,1.0,1.0,0.0,False,527,0,93.36,9175.33,4.924,997.85,530.49,44.83,521.5266
1.1,1.05,0.95,1.0,1.0,0.0,True,527,37,93.36,8233.59,4.836,1109.91,-411.24,156.89,-442.6221
1.1,1.05,0.95,1.0,1.0,0.05,False,527,0,93.36,9724.85,4.896,1109.42,1080.02,156.41,1048.7346
1.1,1.05,0.95,1.0,1.0,0.05,True,527,37,93.36,8749.13,4.805,1221.48,104.3,268.47,50.605
1.1,1.05,0.95,1.0,1.0,0.1,False,527,0,93.36,10274.37,4.871,1226.83,1629.54,273.81,1574.7764
1.1,1.05,0.95,1.0,1.0,0.1,True,527,37,93.36,9264.68,4.778,1338.89,619.84,385.88,542.6659
1.1,1.05,0.95,1.05,0.85,0.0,False,527,0,93.36,9104.66,4.871,1026.12,459.83,73.1,445.2067
1.1,1.05,0.95,1.05,0.85,0.0,True,527,37,93.36,8148.58,4.772,1140.98,-496.25,187.97,-533.8446
1.1,1.05,0.95,1.05,0.85,0.05,False,527,0,93.36,9647.87,4.842,1139.23,1003.04,186.22,965.7918
1.1,1.05,0.95,1.05,0.85,0.05,True,527,37,93.36,8658.47,4.741,1254.1,13.63,301.08,-46.5827
1.1,1.05,0.95,1.05,0.85,0.1,False,527,0,93.36,10191.08,4.816,1259.8,1546.24,306.78,1484.8863
1.1,1.05,0.95,1.05,0.85,0.1,True,527,37,93.36,9168.35,4.714,1374.66,523.52,421.65,439.1886
1.1,1.05,0.95,1.05,0.9,0.0,False,527,0,93.36,9168.79,4.884,1024.43,523.95,71.42,509.6712
1.1,1.05,0.95,1.05,0.9,0.0,True,527,37,93.36,8206.3,4.785,1139.3,-438.53,186.28,-475.7891
1.1,1.05,0.95,1.05,0.9,0.05,False,527,0,93.36,9715.96,4.855,1135.78,1071.13,182.76,1034.5743
1.1,1.05,0.95,1.05,0.9,0.05,True,527,37,93.36,8719.8,4.754,1250.64,74.96,297.62,15.4385
1.1,1.05,0.95,1.05,0.9,0.1,False,527,0,93.36,10263.13,4.83,1256.26,1618.3,303.24,1557.6497
1.1,1.05,0.95,1.05,0.9,0.1,True,527,37,93.36,9233.29,4.727,1371.12,588.46,418.11,504.8382
1.1,1.05,0.95,1.05,0.95,0.0,False,527,0,93.36,9232.92,4.896,1022.75,588.08,69.73,574.1356
1.1,1.05,0.95,1.05,0.95,0.0,True,527,37,93.36,8264.02,4.797,1137.61,-380.81,184.59,-417.7336
1.1,1.05,0.95,1.05,0.95,0.05,False,527,0,93.36,9784.05,4.868,1132.32,1139.22,179.3,1103.3569
1.1,1.05,0.95,1.05,0.95,0.05,True,527,37,93.36,8781.13,4.767,1247.18,136.29,294.17,77.4596
1.1,1.05,0.95,1.05,0.95,0.1,False,527,0,93.36,10335.19,4.843,1252.72,1690.35,299.7,1630.4131
1.1,1.05,0.95,1.05,0.95,0.1,True,527,37,93.36,9298.24,4.74,1367.58,653.4,414.57,570.4877
1.1,1.05,0.95,1.05,1.0,0.0,False,527,0,93.36,9297.04,4.909,1021.06,652.21,68.04,638.6
1.1,1.05,0.95,1.05,1.0,0.0,True,527,37,93.36,8321.74,4.809,1135.92,-323.1,182.91,-359.678
1.1,1.05,0.95,1.05,1.0,0.05,False,527,0,93.36,9852.14,4.88,1128.86,1207.31,175.85,1172.1395
1.1,1.05,0.95,1.05,1.0,0.05,True,527,37,93.36,8842.46,4.779,1243.73,197.62,290.71,139.4808
1.1,1.05,0.95,1.05,1.0,0.1,False,527,0,93.36,10407.24,4.856,1249.18,1762.41,296.16,1703.1766
1.1,1.05,0.95,1.05,1.0,0.1,True,527,37,93.36,9363.18,4.753,1364.04,718.34,411.02,636.1373
1.1,1.05,1.0,0.95,0.85,0.0,False,527,0,93.36,9148.52,4.907,1023.96,503.68,70.94,489.4941
1.1,1.05,1.0,0.95,0.85,0.0,True,527,37,93.36,8252.09,4.842,1136.17,-392.74,183.15,-429.3714
1.1,1.05,1.0,0.95,0.85,0.05,False,527,0,93.36,9699.45,4.877,1141.92,1054.62,188.9,1016.8357
1.1,1.05,1.0,0.95,0.85,0.05,True,527,37,93.36,8769.51,4.808,1254.13,124.67,301.11,64.4498
1.1,1.05,1.0,0.95,0.85,0.1,False,527,0,93.36,10250.39,4.85,1259.88,1605.55,306.87,1544.1774
1.1,1.05,1.0,0.95,0.85,0.1,True,527,37,93.36,9286.92,4.778,1372.09,642.09,419.07,558.2709
1.1,1.05,1.0,0.95,0.9,0.0,False,527,0,93.36,9212.65,4.92,1020.58,567.81,67.57,554.2958
1.1,1.05,1.0,0.95,0.9,0.0,True,527,37,93.36,8309.81,4.854,1132.79,-335.02,179.78,-370.9786
1.1,1.05,1.0,0.95,0.9,0.05,False,527,0,93.36,9767.54,4.89,1138.46,1122.71,185.45,1085.6183
1.1,1.05,1.0,0.95,0.9,0.05,True,527,37,93.36,8830.84,4.82,1250.67,186.0,297.66,126.4709
1.1,1.05,1.0,0.95,0.9,0.1,False,527,0,93.36,10322.44,4.863,1256.34,1677.61,303.33,1616.9408
1.1,1.05,1.0,0.95,0.9,0.1,True,527,37,93.36,9351.86,4.791,1368.55,707.03,415.53,623.9205
1.1,1.05,1.0,0.95,0.95,0.0,False,527,0,93.36,9276.77,4.932,1017.21,631.94,64.2,619.0975
1.1,1.05,1.0,0.95,0.95,0.0,True,527,37,93.36,8367.53,4.866,1129.42,-277.3,176.4,-312.5858
1.1,1.05,1.0,0.95,0.95,0.05,False,527,0,93.36,9835.63,4.902,1135.01,1190.8,181.99,1154.4009
1.1,1.05,1.0,0.95,0.95,0.05,True,527,37,93.36,8892.17,4.833,1247.21,247.33,294.2,188.4921
1.1,1.05,1.0,0.95,0.95,0.1,False,527,0,93.36,10394.5,4.876,1252.8,1749.66,299.78,1689.7042
1.1,1.05,1.0,0.95,0.95,0.1,True,527,37,93.36,9416.8,4.803,1365.01,771.97,411.99,689.5701
1.1,1.05,1.0,0.95,1.0,0.0,False,527,0,93.36,9340.9,4.944,1013.84,696.06,60.82,683.8991
1.1,1.05,1.0,0.95,1.0,0.0,True,527,37,93.36,8425.25,4.878,1126.05,-219.59,173.03,-254.1931
1.1,1.05,1.0,0.95,1.0,0.05,False,527,0,93.36,9903.73,4.915,1131.55,1258.89,178.53,1223.1834
1.1,1.05,1.0,0.95,1.0,0.05,True,527,37,93.36,8953.5,4.845,1243.76,308.66,290.74,250.5133
1.1,1.05,1.0,0.95,1.0,0.1,False,527,0,93.36,10466.55,4.889,1249.26,1821.72,296.24,1762.4677
1.1,1.05,1.0,0.95,1.0,0.1,True,527,37,93.36,9481.75,4.816,1361.47,836.91,408.45,755.2196
1.1,1.05,1.0,1.0,0.85,0.0,False,527,0,93.36,9270.23,4.892,1040.49,625.4,87.48,607.9036
1.1,1.05,1.0,1.0,0.85,0.0,True,527,37,93.36,8340.24,4.815,1155.5,-304.59,202.48,-345.0912
1.1,1.05,1.0,1.0,0.85,0.05,False,527,0,93.36,9826.74,4.862,1161.36,1181.91,208.34,1140.2406
1.1,1.05,1.0,1.0,0.85,0.05,True,527,37,93.36,8862.83,4.782,1276.37,218.0,323.35,153.3256
1.1,1.05,1.0,1.0,0.85,0.1,False,527,0,93.36,10383.26,4.835,1282.23,1738.42,329.21,1672.5775
1.1,1.05,1.0,1.0,0.85,0.1,True,527,37,93.36,9385.42,4.753,1397.24,740.59,444.22,651.7424
1.1,1.05,1.0,1.0,0.9,0.0,False,527,0,93.36,9334.36,4.904,1037.12,689.53,84.1,672.7053
1.1,1.05,1.0,1.0,0.9,0.0,True,527,37,93.36,8397.96,4.827,1152.13,-246.88,199.11,-286.6984
1.1,1.05,1.0,1.0,0.9,0.05,False,527,0,93.36,9894.84,4.874,1157.9,1250.0,204.89,1209.0231
1.1,1.05,1.0,1.0,0.9,0.05,True,527,37,93.36,8924.16,4.795,1272.91,279.33,319.9,215.3467
1.1,1.05,1.0,1.0,0.9,0.1,False,527,0,93.36,10455.31,4.848,1278.69,1810.48,325.67,1745.341
1.1,1.05,1.0,1.0,0.9,0.1,True,527,37,93.36,9450.36,4.766,1393.7,805.53,440.68,717.3919
1.1,1.05,1.0,1.0,0.95,0.0,False,527,0,93.36,9398.49,4.916,1033.75,753.65,80.73,737.507
1.1,1.05,1.0,1.0,0.95,0.0,True,527,37,93.36,8455.68,4.839,1148.76,-189.16,195.74,-228.3057
1.1,1.05,1.0,1.0,0.95,0.05,False,527,0,93.36,9962.93,4.887,1154.45,1318.09,201.43,1277.8057
1.1,1.05,1.0,1.0,0.95,0.05,True,527,37,93.36,8985.49,4.807,1269.46,340.66,316.44,277.3679
1.1,1.05,1.0,1.0,0.95,0.1,False,527,0,93.36,10527.37,4.861,1275.15,1882.53,322.13,1818.1044
1.1,1.05,1.0,1.0,0.95,0.1,True,527,37,93.36,9515.31,4.778,1390.16,870.47,437.14,783.0415
1.1,1.05,1.0,1.0,1.0,0.0,False,527,0,93.36,9462.62,4.928,1030.37,817.78,77.36,802.3087
1.1,1.05,1.0,1.0,1.0,0.0,True,527,37,93.36,8513.4,4.851,1145.38,-131.44,192.37,-169.9129
1.1,1.05,1.0,1.0,1.0,0.05,False,527,0,93.36,10031.02,4.899,1150.99,1386.18,197.97,1346.5883
1.1,1.05,1.0,1.0,1.0,0.05,True,527,37,93.36,9046.82,4.819,1266.0,401.99,312.98,339.3891
1.1,1.05,1.0,1.0,1.0,0.1,False,527,0,93.36,10599.42,4.874,1271.61,1954.59,318.59,1890.8678
1.1,1.05,1.0,1.0,1.0,0.1,True,527,37,93.36,9580.25,4.791,1386.61,935.41,433.6,848.6911
1.1,1.05,1.0,1.05,0.85,0.0,False,527,0,93.36,9391.95,4.877,1057.02,747.11,104.01,726.3131
1.1,1.05,1.0,1.05,0.85,0.0,True,527,37,93.36,8428.39,4.789,1174.84,-216.45,221.82,-260.811
1.1,1.05,1.0,1.05,0.85,0.05,False,527,0,93.36,9954.04,4.847,1180.8,1309.2,227.78,1263.6454
1.1,1.05,1.0,1.05,0.85,0.05,True,527,37,93.36,8956.16,4.757,1298.61,311.32,345.6,242.2014
1.1,1.05,1.0,1.05,0.85,0.1,False,527,0,93.36,10516.13,4.821,1304.58,1871.29,351.56,1800.9777
1.1,1.05,1.0,1.05,0.85,0.1,True,527,37,93.36,9483.92,4.729,1422.39,839.09,469.37,745.2138
1.1,1.05,1.0,1.05,0.9,0.0,False,527,0,93.36,9456.08,4.889,1054.29,811.24,101.27,790.987
1.1,1.05,1.0,1.05,0.9,0.0,True,527,37,93.36,8486.11,4.801,1172.1,-158.73,219.09,-202.5461
1.1,1.05,1.0,1.05,0.9,0.05,False,527,0,93.36,10022.13,4.859,1177.34,1377.29,224.33,1332.428
1.1,1.05,1.0,1.05,0.9,0.05,True,527,37,93.36,9017.49,4.769,1295.15,372.65,342.14,304.2225
1.1,1.05,1.0,1.05,0.9,0.1,False,527,0,93.36,10588.18,4.834,1301.03,1943.34,348.02,1873.7411
1.1,1.05,1.0,1.05,0.9,0.1,True,527,37,93.36,9548.86,4.741,1418.85,904.03,465.83,810.8634
1.1,1.05,1.0,1.05,0.95,0.0,False,527,0,93.36,9520.2,4.901,1052.6,875.37,99.59,855.4515
1.1,1.05,1.0,1.05,0.95,0.0,True,527,37,93.36,8543.82,4.813,1170.42,-101.01,217.4,-144.4905
1.1,1.05,1.0,1.05,0.95,0.05,False,527,0,93.36,10090.22,4.872,1173.89,1445.38,220.87,1401.2105
1.1,1.05,1.0,1.05,0.95,0.05,True,527,37,93.36,9078.82,4.782,1291.7,433.98,338.68,366.2437
1.1,1.05,1.0,1.05,0.95,0.1,False,527,0,93.36,10660.24,4.846,1297.49,2015.4,344.48,1946.5046
1.1,1.05,1.0,1.05,0.95,0.1,True,527,37,93.36,9613.81,4.754,1415.3,968.97,462.29,876.5129
1.1,1.05,1.0,1.05,1.0,0.0,False,527,0,93.36,9584.33,4.913,1050.92,939.5,97.9,919.9159
1.1,1.05,1.0,1.05,1.0,0.0,True,527,37,93.36,8601.54,4.825,1168.73,-43.29,215.71,-86.435
1.1,1.05,1.0,1.05,1.0,0.05,False,527,0,93.36,10158.31,4.884,1170.43,1513.48,217.41,1469.9931
1.1,1.05,1.0,1.05,1.0,0.05,True,527,37,93.36,9140.15,4.794,1288.24,495.31,335.22,428.2649
