Date,League,Home,Away,Odd_CS_0x1_Lay,Prob_ML,EV_LAY,Decision,Reason,Timestamp
2026-08-09 00:00:00,ARGENTINA 2,Los Andes,Ferro Carril Oeste,8.0,0.9039920229480221,0.18673658243677527,APOSTA,APROVADO,2026-08-20T22:14:59.075011
2026-08-09 00:00:00,ARGENTINA 2,Club Atletico Mitre,Defensores de Belgrano,8.8,0.917811346194833,0.23084927920478826,APOSTA,APROVADO,2026-08-20T22:15:01.065139
2026-08-09 00:00:00,CHILE 1,Union La Calera,Colo Colo,9.2,0.9064826615088434,0.09431635280591688,APOSTA,APROVADO,2026-08-20T22:15:04.031765
2026-08-10 00:00:00,ARGENTINA 1,Banfield,Belgrano,7.8,0.9642277710897613,0.6727652259456501,APOSTA,APROVADO,2026-08-20T22:15:25.171756
2026-08-11 00:00:00,EUROPA CONFERENCE LEAGUE,CSKA 1948 Sofia,Panathinaikos,7.8,0.9008422124426643,0.18152714643064805,APOSTA,APROVADO,2026-08-20T22:15:43.405433
2026-08-12 00:00:00,SOUTH AFRICA 1,Durban City,Golden Arrows,7.4,0.8817903771688957,0.08115927219138364,APOSTA,APROVADO,2026-08-20T22:16:00.974107
2026-08-13 00:00:00,COPA LIBERTADORES,Rosario Central,Corinthians,9.0,0.9310110647885933,0.33254902985791,APOSTA,APROVADO,2026-08-20T22:16:20.479674
2026-08-14 00:00:00,FRANCE 2,Laval,Nantes,8.6,0.9057832462806863,0.14444675569986787,APOSTA,APROVADO,2026-08-20T22:16:40.102813
2026-08-14 00:00:00,ARGENTINA 2,Atletico Rafaela,Defensores de Belgrano,9.2,0.9168841986606605,0.18949041774504372,APOSTA,APROVADO,2026-08-20T22:16:41.814805
2026-08-15 00:00:00,SOUTH KOREA 2,Gimhae City,Gyeongnam,9.2,0.9056116297916329,0.086346412593441,APOSTA,APROVADO,2026-08-20T22:16:58.750213
2026-08-15 00:00:00,SOUTH AFRICA 1,Kaizer Chiefs,Mamelodi Sundowns,7.0,0.8777882172580049,0.1006281099431342,APOSTA,APROVADO,2026-08-20T22:17:00.237890
2026-08-15 00:00:00,ENGLAND 3,Burton Albion,Stevenage,9.2,0.9054714255537872,0.0850635438171532,APOSTA,APROVADO,2026-08-20T22:17:02.254901
2026-08-15 00:00:00,SOUTH AFRICA 1,Sekhukhune United,Polokwane City,9.2,0.9038770699835551,0.0704751903495292,APOSTA,APROVADO,2026-08-20T22:17:04.214751
2026-08-15 00:00:00,ARGENTINA 1,Aldosivi,Tigre,6.6,0.8733472031744582,0.12042418079270145,APOSTA,APROVADO,2026-08-20T22:17:05.361501
2026-08-15 00:00:00,ARGENTINA 1,San Lorenzo,Union Santa Fe,8.8,0.9476321886914123,0.49178165104985755,APOSTA,APROVADO,2026-08-20T22:17:05.647060
2026-08-15 00:00:00,TURKEY 1,Genclerbirligi,Fenerbahce,8.8,0.9050082518052601,0.11882220329602589,APOSTA,APROVADO,2026-08-20T22:17:07.040181
2026-08-16 00:00:00,BRAZIL 1,Chapecoense,Bahia,9.4,0.9054102997054061,0.06558630224554696,APOSTA,APROVADO,2026-08-20T22:17:27.800275
2026-08-16 00:00:00,BOSNIA 1,Sloga Doboj,Borac Banja Luka,8.0,0.9052480960806552,0.19672236384120845,APOSTA,APROVADO,2026-08-20T22:17:32.252243
2026-08-16 00:00:00,ARGENTINA 2,Tristan Suarez,Almirante Brown,9.2,0.9311537786665536,0.3200570747989653,APOSTA,APROVADO,2026-08-20T22:17:33.041419
2026-08-16 00:00:00,BOSNIA 1,Radnik Bijeljina,Zrinjski,7.4,0.8908176376330191,0.14750963660269056,APOSTA,APROVADO,2026-08-20T22:17:34.003246
2026-08-16 00:00:00,SERBIA 1,Zemun,Mladost Lucani,9.4,0.910359352260012,0.11185994363111185,APOSTA,APROVADO,2026-08-20T22:17:34.734707
2026-08-16 00:00:00,BRAZIL 1,Mirassol,Flamengo,8.8,0.9020877773923426,0.0932680521829975,APOSTA,APROVADO,2026-08-20T22:17:35.433009
2026-08-16 00:00:00,BRAZIL 3,Confianca,Maringa,8.8,0.9010025737818372,0.08377252059107576,APOSTA,APROVADO,2026-08-20T22:17:35.927097
2026-08-16 00:00:00,ARGENTINA 1,Barracas Central,Rosario Central,8.2,0.9010636996302184,0.14366915198627972,APOSTA,APROVADO,2026-08-20T22:17:36.701742
2026-08-16 00:00:00,ARGENTINA 1,Central Cordoba (SdE),Instituto,7.0,0.9255797581984864,0.43277931947948023,APOSTA,APROVADO,2026-08-20T22:17:36.887652
2026-08-17 00:00:00,ARGENTINA 2,All Boys,Nueva Chicago,9.0,0.9338809069596431,0.3582341172888057,APOSTA,APROVADO,2026-08-20T22:17:52.974043
2026-08-17 00:00:00,PORTUGAL 1,Casa Pia,Benfica,9.4,0.9173887875867592,0.17758516393619883,APOSTA,APROVADO,2026-08-20T22:17:54.307900
2026-08-18 00:00:00,ARGENTINA CUP,Deportivo Riestra,Gimnasia La Plata,6.4,0.897037629402354,0.29618894670494766,APOSTA,APROVADO,2026-08-20T22:18:10.787467
2026-08-18 00:00:00,COPA LIBERTADORES,Independiente Rivadavia,Fluminense,9.2,0.9033869915402283,0.06599097259308873,APOSTA,APROVADO,2026-08-20T22:18:11.020726
2026-08-19 00:00:00,ARGENTINA CUP,Racing Club,Belgrano,8.8,0.9559226403780905,0.5643231033082918,APOSTA,APROVADO,2026-08-20T22:18:27.376518
