Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-08-10,07:00,SOUTH KOREA 1,Pohang vs Gwangju FC,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-10,EXECUTED,,28.302794913065743,237.63843925834968,500.0,737.6384392583498,237.63843925834968,0.3,Fase_1_30pct
2025-08-10,08:30,GERMANY 3,Regensburg vs Duisburg,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-10,EXECUTED,,22.91335351184575,260.55179277019545,500.0,760.5517927701956,260.55179277019545,0.3,Fase_1_30pct
2025-08-10,12:00,AUSTRIA 1,Tirol vs LASK,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-10,EXECUTED,,26.567220158410944,287.11901292860637,500.0,787.1190129286065,287.11901292860637,0.3,Fase_1_30pct
2025-08-11,15:00,NETHERLANDS 2,Jong PSV vs FC Emmen,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-11,EXECUTED,,22.012650361562724,309.1316632901691,500.0,809.1316632901692,309.1316632901691,0.3,Fase_1_30pct
2025-08-11,20:00,CHILE 1,Limache vs A. Italiano,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-11,EXECUTED,,30.14096036558997,339.2726236557591,500.0,839.2726236557592,339.2726236557591,0.3,Fase_1_30pct
2025-08-12,14:00,EUROPA CHAMPIONS LEAGUE,FC Copenhagen (Den) vs Malmo FF (Swe),Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-12,EXECUTED,,46.942367085830604,386.2149907415897,500.0,886.2149907415898,386.2149907415897,0.6,Fase_2_60pct
2025-08-15,07:00,SOUTH KOREA 1,Jeju SK vs Gangwon,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-15,EXECUTED,,55.05721038826489,441.2722011298546,500.0,941.2722011298547,441.2722011298546,0.6,Fase_2_60pct
2025-08-15,14:00,SPAIN 1,Girona vs Rayo Vallecano,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-15,EXECUTED,,70.12665402839954,511.39885515825415,500.0,500.0,511.39885515825415,0.6,Fase_2_60pct
2025-08-15,14:30,FRANCE 3,Dijon vs Rouen,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-15,EXECUTED,,39.90042674253201,551.2992819007861,500.0,539.900426742532,551.2992819007861,0.6,Fase_2_60pct
2025-08-17,07:00,SOUTH KOREA 1,Gimcheon Sangmu vs Seoul,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,43.084514851004336,594.3837967517904,500.0,582.9849415935363,594.3837967517904,0.6,Fase_2_60pct
2025-08-17,08:30,BELGIUM 1,Dender vs Anderlecht,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-17,EXECUTED,,43.433539473303306,637.8173362250938,500.0,626.4184810668396,637.8173362250938,0.6,Fase_2_60pct
2025-08-17,10:00,FRANCE 1,Brest vs Lille,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-08-17,EXECUTED,,41.198214288217706,679.0155505133115,500.0,667.6166953550573,679.0155505133115,0.6,Fase_2_60pct
2025-08-17,10:15,ROMANIA 1,Csikszereda M. Ciuc vs Univ. Craiova,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,53.276382090211555,732.291932603523,500.0,720.8930774452689,732.291932603523,0.6,Fase_2_60pct
2025-08-18,15:00,NETHERLANDS 2,Jong Utrecht vs Den Haag,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-18,EXECUTED,,50.36376294480646,782.6556955483295,500.0,771.2568403900754,782.6556955483295,0.6,Fase_2_60pct
2025-08-18,15:45,FRANCE 2,Le Mans vs Montpellier,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-18,EXECUTED,,57.46017097726857,840.1158665255981,500.0,828.717011367344,840.1158665255981,0.6,Fase_2_60pct
2025-08-19,19:00,COPA LIBERTADORES,Velez Sarsfield (Arg) vs Fortaleza (Bra),Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-19,EXECUTED,,57.89666791744458,898.0125344430427,500.0,886.6136792847885,898.0125344430427,0.6,Fase_2_60pct
2025-08-21,19:00,COPA LIBERTADORES,LDU Quito (Ecu) vs Botafogo RJ (Bra),Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-21,EXECUTED,,49.59025663796275,947.6027910810054,500.0,936.2039359227513,947.6027910810054,0.6,Fase_2_60pct
